# r  vx
1.495860528642684249e-06 -2.014758555830745536e+04
1.502422548215940734e-06 -2.005983440152555340e+04
1.509013353962810834e-06 -1.997246650885267445e+04
1.515633072162070066e-06 -1.988548020633362103e+04
1.522281829646450530e-06 -1.979887382732099286e+04
1.528959753805072952e-06 -1.971264571245618572e+04
1.535666972585886562e-06 -1.962679420961805226e+04
1.542403614498121469e-06 -1.954131767390723326e+04
1.549169808614749288e-06 -1.945621446760971230e+04
1.555965684574957961e-06 -1.937148296015647793e+04
1.562791372586634407e-06 -1.928712152810710541e+04
1.569647003428859462e-06 -1.920312855511269299e+04
1.576532708454414038e-06 -1.911950243187924207e+04
1.583448619592295227e-06 -1.903624155614310439e+04
1.590394869350244705e-06 -1.895334433264703330e+04
1.597371590817287069e-06 -1.887080917308261633e+04
1.604378917666280047e-06 -1.878863449608936207e+04
1.611416984156475497e-06 -1.870681872722553817e+04
1.618485925136091854e-06 -1.862536029890789723e+04
1.625585876044897572e-06 -1.854425765039934413e+04
1.632716972916806227e-06 -1.846350922779683606e+04
1.639879352382483891e-06 -1.838311348396850008e+04
1.647073151671965411e-06 -1.830306887854128217e+04
1.654298508617284020e-06 -1.822337387788354317e+04
1.661555561655113441e-06 -1.814402695504135045e+04
1.668844449829418896e-06 -1.806502658974589576e+04
1.676165312794121864e-06 -1.798637126836826428e+04
1.683518290815775017e-06 -1.790805948386993987e+04
1.690903524776251544e-06 -1.783008973582159524e+04
1.698321156175442534e-06 -1.775246053033762655e+04
1.705771327133968111e-06 -1.767517038004236019e+04
1.713254180395902340e-06 -1.759821780408146515e+04
1.720769859331506607e-06 -1.752160132804994282e+04
1.728318507939976117e-06 -1.744531948398829263e+04
1.735900270852200377e-06 -1.736937081035544543e+04
1.743515293333533844e-06 -1.729375385197550713e+04
1.751163721286578209e-06 -1.721846716004942573e+04
1.758845701253979308e-06 -1.714350929209231253e+04
1.766561380421233549e-06 -1.706887881192401255e+04
1.774310906619509378e-06 -1.699457428963592611e+04
1.782094428328478067e-06 -1.692059430156541202e+04
1.789912094679159531e-06 -1.684693743027228993e+04
1.797764055456780216e-06 -1.677360226449322727e+04
1.805650461103641155e-06 -1.670058739914921171e+04
1.813571462722002536e-06 -1.662789143528208660e+04
1.821527212076977167e-06 -1.655551298004525961e+04
1.829517861599439192e-06 -1.648345064668519990e+04
1.837543564388943805e-06 -1.641170305449638181e+04
1.845604474216662014e-06 -1.634026882880549238e+04
1.853700745528325563e-06 -1.626914660094884312e+04
1.861832533447186035e-06 -1.619833500823130635e+04
1.869999993776988157e-06 -1.612783269391806789e+04
1.878203283004954105e-06 -1.605763830719095131e+04
1.886442558304782000e-06 -1.598775050313773863e+04
1.894717977539656902e-06 -1.591816794272756670e+04
1.903029699265276407e-06 -1.584888929276251474e+04
1.911377882732887687e-06 -1.577991322587155810e+04
1.919762687892339137e-06 -1.571123842049218365e+04
1.928184275395144094e-06 -1.564286356082569910e+04
1.936642806597561280e-06 -1.557478733681113226e+04
1.945138443563683091e-06 -1.550700844412944934e+04
1.953671349068543355e-06 -1.543952558414831583e+04
1.962241686601234840e-06 -1.537233746389659427e+04
1.970849620368042003e-06 -1.530544279606950477e+04
1.979495315295586026e-06 -1.523884029897824985e+04
1.988178937033988482e-06 -1.517252869651930996e+04
1.996900651960039239e-06 -1.510650671817996772e+04
2.005660627180389350e-06 -1.504077309899365173e+04
2.014459030534751569e-06 -1.497532657950630892e+04
2.023296030599113568e-06 -1.491016590577329771e+04
2.032171796688971486e-06 -1.484528982933811130e+04
2.041086498862571102e-06 -1.478069710717302769e+04
2.050040307924167639e-06 -1.471638650169541143e+04
2.059033395427298279e-06 -1.465235678073014242e+04
2.068065933678068647e-06 -1.458860671746929074e+04
2.077138095738454125e-06 -1.452513509047842672e+04
2.086250055429615982e-06 -1.446194068365197563e+04
2.095401987335231915e-06 -1.439902228618527988e+04
2.104594066804840125e-06 -1.433637869258461978e+04
2.113826469957201201e-06 -1.427400870260336706e+04
2.123099373683669304e-06 -1.421191112124020947e+04
2.132412955651582841e-06 -1.415008475872222880e+04
2.141767394307670812e-06 -1.408852843045622285e+04
2.151162868881468041e-06 -1.402724095704383035e+04
2.160599559388751594e-06 -1.396622116421768987e+04
2.170077646634989046e-06 -1.390546788285567709e+04
2.179597312218802850e-06 -1.384497994893143550e+04
2.189158738535449096e-06 -1.378475620350367717e+04
2.198762108780314068e-06 -1.372479549270204188e+04
2.208407606952421804e-06 -1.366509666767980525e+04
2.218095417857961143e-06 -1.360565858462199503e+04
2.227825727113825051e-06 -1.354648010470744703e+04
2.237598721151170703e-06 -1.348756009408351747e+04
2.247414587218985911e-06 -1.342889742384722013e+04
2.257273513387680548e-06 -1.337049097003761199e+04
2.267175688552689824e-06 -1.331233961359796740e+04
2.277121302438091961e-06 -1.325444224034987565e+04
2.287110545600244513e-06 -1.319679774099345559e+04
2.297143609431434647e-06 -1.313940501107496857e+04
2.307220686163546799e-06 -1.308226295094865054e+04
2.317341968871745149e-06 -1.302537046578495392e+04
2.327507651478173038e-06 -1.296872646553885534e+04
2.337717928755669326e-06 -1.291232986491505653e+04
