# r  vx
1.244656502258654950e-06 -2.458425480794961550e+04
1.250116543601689305e-06 -2.447694129957510086e+04
1.255600536975997663e-06 -2.437009649644716774e+04
1.261108587454008393e-06 -2.426371835144049692e+04
1.266640800569079994e-06 -2.415780482636272427e+04
1.272197282317523175e-06 -2.405235389192947332e+04
1.277778139160631404e-06 -2.394736352771704696e+04
1.283383478026721836e-06 -2.384283172212879799e+04
1.289013406313182379e-06 -2.373875647235209544e+04
1.294668031888530828e-06 -2.363513578432297072e+04
1.300347463094480572e-06 -2.353196767267878749e+04
1.306051808748017515e-06 -2.342925016074116138e+04
1.311781178143483777e-06 -2.332698128046210695e+04
1.317535681054672622e-06 -2.322515907238071668e+04
1.323315427736931636e-06 -2.312378158560095471e+04
1.329120528929274171e-06 -2.302284687774739723e+04
1.334951095856502856e-06 -2.292235301492929648e+04
1.340807240231339038e-06 -2.282229807169697597e+04
1.346689074256564506e-06 -2.272268013101173347e+04
1.352596710627169563e-06 -2.262349728421803593e+04
1.358530262532514447e-06 -2.252474763098284893e+04
1.364489843658495825e-06 -2.242642927928274366e+04
1.370475568189726636e-06 -2.232854034534691164e+04
1.376487550811723551e-06 -2.223107895364125216e+04
1.382525906713102908e-06 -2.213404323683069742e+04
1.388590751587790195e-06 -2.203743133571399812e+04
1.394682201637234410e-06 -2.194124139922960239e+04
1.400800373572635327e-06 -2.184547158438947008e+04
1.406945384617180518e-06 -2.175012005626457176e+04
1.413117352508289986e-06 -2.165518498793103936e+04
1.419316395499872873e-06 -2.156066456045425730e+04
1.425542632364592214e-06 -2.146655696283252473e+04
1.431796182396142397e-06 -2.137286039197092759e+04
1.438077165411532767e-06 -2.127957305268021082e+04
1.444385701753384139e-06 -2.118669315757142249e+04
1.450721912292235483e-06 -2.109421892708464293e+04
1.457085918428858018e-06 -2.100214858943936633e+04
1.463477842096582859e-06 -2.091048038056878795e+04
1.469897805763636074e-06 -2.081921254412918279e+04
1.476345932435485389e-06 -2.072834333145071287e+04
1.482822345657197692e-06 -2.063787100148149693e+04
1.489327169515805435e-06 -2.054779382079185234e+04
1.495860528642684249e-06 -2.045811006352778713e+04
1.502422548215940734e-06 -2.036881801134492707e+04
1.509013353962810834e-06 -2.027991595342869914e+04
1.515633072162070066e-06 -2.019140218643955086e+04
1.522281829646450530e-06 -2.010327501445828966e+04
1.528959753805072952e-06 -2.001553274898234667e+04
1.535666972585886562e-06 -1.992817370888646838e+04
1.542403614498121469e-06 -1.984119622038645321e+04
1.549169808614749288e-06 -1.975459861700677720e+04
