# r   n   gradn   gradn2   lapl   tau_KS   tauTF   s2   q   tau_vW
# Si Z=14  Koga1999  E=-288.854362454 Ha  T_KS=288.85433432 Ha
3.245542085598151393e-05 1.764012967540186992e+03 -4.939388144266488962e+04 2.439755523972034931e+09 -3.042404340179974556e+09 1.781602719374863082e+05 7.394432980835008202e+05 1.402816685670111030e-01 -3.085839388968686876e+02 1.728838994430786115e+05
3.259779583201518981e-05 1.764005935101632076e+03 -4.939368294271835475e+04 2.439735914645786285e+09 -3.029097993795398712e+09 1.781595645938834059e+05 7.394383849651885685e+05 1.402820323942707559e-01 -3.072363487667065556e+02 1.728831991220895725e+05
3.274079537655748506e-05 1.763998871841722575e+03 -4.939348357279763150e+04 2.439716219456229687e+09 -3.015849764651410103e+09 1.781588541501628060e+05 7.394334503270965070e+05 1.402823978184620790e-01 -3.058946444048463036e+02 1.728824957317728549e+05
3.288442222945660396e-05 1.763991777625504255e+03 -4.939328332909338496e+04 2.439696438028094292e+09 -3.002659398914075375e+09 1.781581405927499582e+05 7.394284940751139075e+05 1.402827648465978794e-01 -3.045588001044480393e+02 1.728817892586885428e+05
3.302867914257985691e-05 1.763984652317428299e+03 -4.939308220777956740e+04 2.439676569984470367e+09 -2.989526643858111858e+09 1.781574239080108528e+05 7.394235161147161853e+05 1.402831334857224388e-01 -3.032287902709509240e+02 1.728810796893381630e+05
3.317356887986644756e-05 1.763977495781357220e+03 -4.939288020501355641e+04 2.439656614946820259e+09 -2.976451247862054348e+09 1.781567040822521958e+05 7.394185163509694394e+05 1.402835037429110698e-01 -3.019045894215810790e+02 1.728803670101648313e+05
3.331909421738035477e-05 1.763970307880556447e+03 -4.939267731693577662e+04 2.439636572534942150e+09 -2.963432960403421879e+09 1.781559811017206521e+05 7.394134946885243990e+05 1.402838756252696439e-01 -3.005861721848637558e+02 1.728796512075514765e+05
3.346525794336356011e-05 1.763963088477696829e+03 -4.939247353966994706e+04 2.439616442366995811e+09 -2.950471532053931236e+09 1.781552549526027869e+05 7.394084510316180531e+05 1.402842491399357294e-01 -2.992735133001372674e+02 1.728789322678223543e+05
3.361206285828948555e-05 1.763955837434843488e+03 -4.939226886932268826e+04 2.439596224059463024e+09 -2.937566714474700928e+09 1.781545256210248626e+05 7.394033852840663167e+05 1.402846242940784249e-01 -2.979665876170695356e+02 1.728782101772414753e+05
3.375951177491658687e-05 1.763948554613464921e+03 -4.939206330198368960e+04 2.439575917227163792e+09 -2.924718260411511898e+09 1.781537930930524890e+05 7.393982973492698511e+05 1.402850010948976101e-01 -2.966653700951750352e+02 1.728774849220127508e+05
3.390760751834234694e-05 1.763941239874418670e+03 -4.939185683372553467e+04 2.439555521483239651e+09 -2.911925923690052509e+09 1.781530573546903906e+05 7.393931871302045183e+05 1.402853795496257494e-01 -2.953698358033361728e+02 1.728767564882802253e+05
3.405635292605729614e-05 1.763933893077959283e+03 -4.939164946060368675e+04 2.439535036439152241e+09 -2.899189459211218834e+09 1.781523183918820578e+05 7.393880545294269687e+05 1.402857596655264771e-01 -2.940799599193247786e+02 1.728760248621271458e+05
3.420575084799945954e-05 1.763926514083726943e+03 -4.939144117865627777e+04 2.439514461704662800e+09 -2.886508622946402073e+09 1.781515761905095133e+05 7.393828994490661426e+05 1.402861414498954851e-01 -2.927957177293270092e+02 1.728752900295757572e+05
3.435580414660889916e-05 1.763919102750749744e+03 -4.939123198390423931e+04 2.439493796887845039e+09 -2.873883171932829380e+09 1.781508307363934582e+05 7.393777217908255989e+05 1.402865249100609113e-01 -2.915170846274701262e+02 1.728745519765878271e+05
3.450651569688262873e-05 1.763911658937440961e+03 -4.939102187235102610e+04 2.439473041595057487e+09 -2.861312864268891811e+09 1.781500820152921078e+05 7.393725214559813030e+05 1.402869100533825075e-01 -2.902440361153495587e+02 1.728738106890629861e+05
3.465788838642961663e-05 1.763904182501593596e+03 -4.939081083998265967e+04 2.439452195430948734e+09 -2.848797459109523773e+09 1.781493300129017734e+05 7.393672983453775523e+05 1.402872968872526382e-01 -2.889765478015614235e+02 1.728730661528396886e+05
3.480992511552617513e-05 1.763896673300378779e+03 -4.939059888276766287e+04 2.439431257998450279e+09 -2.836336716661582947e+09 1.781485747148562805e+05 7.393620523594265105e+05 1.402876854190967804e-01 -2.877145954012344760e+02 1.728723183536948054e+05
3.496262879717151211e-05 1.763889131190345324e+03 -4.939038599665685615e+04 2.439410228898757458e+09 -2.823930398179251194e+09 1.781478161067264155e+05 7.393567833981071599e+05 1.402880756563719411e-01 -2.864581547355639373e+02 1.728715672773423139e+05
3.511600235714352011e-05 1.763881556027412444e+03 -4.939017217758337938e+04 2.439389107731331348e+09 -2.811578265959465504e+09 1.781470541740199551e+05 7.393514913609613432e+05 1.402884676065688507e-01 -2.852072017313496417e+02 1.728708129094341421e+05
3.527004873405486341e-05 1.763873947666874528e+03 -4.938995742146273551e+04 2.439367894093902111e+09 -2.799280083337369919e+09 1.781462889021819574e+05 7.393461761470956262e+05 1.402888612772106858e-01 -2.839617124205336154e+02 1.728700552355599357e+05
3.542477087940926851e-05 1.763866305963390914e+03 -4.938974172419243405e+04 2.439346587582435131e+09 -2.787035614681767464e+09 1.781455202765929571e+05 7.393408376551752444e+05 1.402892566758535409e-01 -2.827216629397414067e+02 1.728692942412456032e+05
3.558017175765809231e-05 1.763858630770983837e+03 -4.938952508165212203e+04 2.439325187791143894e+09 -2.774844625390613079e+09 1.781447482825701882e+05 7.393354757834227057e+05 1.402896538100875945e-01 -2.814870295298256337e+02 1.728685299119545380e+05
3.573625434625705982e-05 1.763850921943040248e+03 -4.938930748970342393e+04 2.439303694312474728e+09 -2.762706881886518955e+09 1.781439729053666815e+05 7.393300904296184890e+05 1.402900526875357767e-01 -2.802577885354091336e+02 1.728677622330861923e+05
3.589302163572340837e-05 1.763843179332307045e+03 -4.938908894418989075e+04 2.439282106737100124e+09 -2.750622151612277031e+09 1.781431941301708284e+05 7.393246814910979010e+05 1.402904533158543798e-01 -2.790339164044326026e+02 1.728669911899761937e+05
3.605047662969309961e-05 1.763835402790885382e+03 -4.938886944093689090e+04 2.439260424653909683e+09 -2.738590203026403427e+09 1.781424119421065261e+05 7.393192488647477003e+05 1.402908557027337244e-01 -2.778153896877036573e+02 1.728662167678961996e+05
3.620862234497841095e-05 1.763827592170234311e+03 -4.938864897575160285e+04 2.439238647650009632e+09 -2.726610805598705292e+09 1.781416263262324501e+05 7.393137924470077269e+05 1.402912598558974100e-01 -2.766021850384465210e+02 1.728654389520535187e+05
3.636746181162574390e-05 1.763819747321158729e+03 -4.938842754442288424e+04 2.439216775310709000e+09 -2.714683729805860996e+09 1.781408372675424907e+05 7.393083121338633355e+05 1.402916657831042302e-01 -2.753942792118565990e+02 1.728646577275912568e+05
3.652699807297364240e-05 1.763811868093815292e+03 -4.938820514272112632e+04 2.439194807219505310e+09 -2.702808747127020359e+09 1.781400447509641235e+05 7.393028078208488878e+05 1.402920734921456469e-01 -2.741916490646526654e+02 1.728638730795868032e+05
3.668723418571112973e-05 1.763803954337703544e+03 -4.938798176639827579e+04 2.439172742958088398e+09 -2.690985630039429188e+09 1.781392487613597477e+05 7.392972794030419318e+05 1.402924829908483995e-01 -2.729942715546354179e+02 1.728630849930527911e+05
3.684817321993628247e-05 1.763796005901669787e+03 -4.938775741118779115e+04 2.439150582106334686e+09 -2.679214152014074802e+09 1.781384492835254350e+05 7.392917267750662286e+05 1.402928942870729501e-01 -2.718021237402445536e+02 1.728622934529365448e+05
3.700981825921502818e-05 1.763788022633895253e+03 -4.938753207280440984e+04 2.439128324242284298e+09 -2.667494087511334419e+09 1.781376463021905802e+05 7.392861498310827883e+05 1.402933073887149829e-01 -2.706151827801205627e+02 1.728614984441194101e+05
3.717217240064022761e-05 1.763780004381901790e+03 -4.938730574694417010e+04 2.439105968942144871e+09 -2.655825211976664066e+09 1.781368398020180757e+05 7.392805484647944104e+05 1.402937223037042380e-01 -2.694334259326658980e+02 1.728606999514165509e+05
3.733523875489104836e-05 1.763771950992541406e+03 -4.938707842928428727e+04 2.439083515780277252e+09 -2.644207301836288452e+09 1.781360297676039045e+05 7.392749225694380002e+05 1.402941390400057609e-01 -2.682568305556102928e+02 1.728598979595769488e+05
3.749902044629251465e-05 1.763763862311999219e+03 -4.938685011548317561e+04 2.439060964329200745e+09 -2.632640134492926598e+09 1.781352161834764120e+05 7.392692720377870137e+05 1.402945576056200683e-01 -2.670853741055764203e+02 1.728590924532834033e+05
3.766352061287542307e-05 1.763755738185789369e+03 -4.938662080118017184e+04 2.439038314159562111e+09 -2.621123488321513653e+09 1.781343990340967139e+05 7.392635967621487798e+05 1.402949780085816223e-01 -2.659190341376469746e+02 1.728582834171508439e+05
3.782874240643641415e-05 1.763747578458749331e+03 -4.938639048199566605e+04 2.439015564840152264e+09 -2.609657142664969921e+09 1.781335783038580557e+05 7.392578966343596112e+05 1.402954002569613556e-01 -2.647577883049369234e+02 1.728574708357279305e+05
3.799468899259839626e-05 1.763739382975040371e+03 -4.938615915353086166e+04 2.438992715937880039e+09 -2.598240877829961300e+09 1.781327539770853473e+05 7.392521715457863174e+05 1.402958243588650900e-01 -2.636016143581632605e+02 1.728566546934953076e+05
3.816136355087118646e-05 1.763731151578141862e+03 -4.938592681136770261e+04 2.438969767017767429e+09 -2.586874475082692146e+09 1.781319260380345804e+05 7.392464213873214321e+05 1.402962503224343127e-01 -2.624504901452194190e+02 1.728558349748655746e+05
3.832876927471242908e-05 1.763722884110849691e+03 -4.938569345106899709e+04 2.438946717642959118e+09 -2.575557716644723892e+09 1.781310944708941679e+05 7.392406460493825143e+05 1.402966781558471210e-01 -2.613043936107517879e+02 1.728550116641844215e+05
3.849690937158877857e-05 1.763714580415272849e+03 -4.938545906817796640e+04 2.438923567374681473e+09 -2.564290385688786030e+09 1.781302592597822950e+05 7.392348454219099367e+05 1.402971078673164451e-01 -2.601633027957353193e+02 1.728541847457276890e+05
3.866578706303736707e-05 1.763706240332831840e+03 -4.938522365821849235e+04 2.438900315772263527e+09 -2.553072266334635258e+09 1.781294203887481126e+05 7.392290193943649065e+05 1.402975394650919083e-01 -2.590271958370541370e+02 1.728533542037033476e+05
3.883540558472751574e-05 1.763697863704254132e+03 -4.938498721669493534e+04 2.438876962393122196e+09 -2.541903143644916534e+09 1.781285778417716792e+05 7.392231678557277191e+05 1.402979729574595769e-01 -2.578960509670822603e+02 1.728525200222506537e+05
3.900576818652273765e-05 1.763689450369571432e+03 -4.938474973909189430e+04 2.438853506792737007e+09 -2.530782803621037006e+09 1.781277316027622146e+05 7.392172906944943825e+05 1.402984083527412940e-01 -2.567698465132662022e+02 1.728516821854386362e+05
3.917687813254297773e-05 1.763681000168115133e+03 -4.938451122087434487e+04 2.438829948524663925e+09 -2.519711033199077606e+09 1.781268816555592639e+05 7.392113877986748703e+05 1.402988456592965671e-01 -2.556485608977108086e+02 1.728508406772676972e+05
3.934873870122721190e-05 1.763672512938518139e+03 -4.938427165748745756e+04 2.438806287140519142e+09 -2.508687620245703220e+09 1.781260279839316208e+05 7.392054590557930060e+05 1.402992848855207642e-01 -2.545321726367643294e+02 1.728499954816679819e+05
3.952135318539620203e-05 1.763663988518706674e+03 -4.938403104435644491e+04 2.438782522189960957e+09 -2.497712353554097652e+09 1.781251705715769785e+05 7.391995043528823880e+05 1.402997260398463619e-01 -2.534206603406076681e+02 1.728491465824992047e+05
3.969472489231560332e-05 1.763655426745898467e+03 -4.938378937688660517e+04 2.438758653220698357e+09 -2.486785022839924335e+09 1.781243094021222496e+05 7.391935235764832469e+05 1.403001691307433629e-01 -2.523140027128450811e+02 1.728482939635511430e+05
3.986885714375936976e-05 1.763646827456603432e+03 -4.938354665046312584e+04 2.438734679778467655e+09 -2.475905418737284660e+09 1.781234444591224310e+05 7.391875166126450058e+05 1.403006141667182405e-01 -2.512121785500940234e+02 1.728474376085420954e+05
4.004375327607332226e-05 1.763638190486612984e+03 -4.938330286045104731e+04 2.438710601407032490e+09 -2.465073332794721603e+09 1.781225757260608370e+05 7.391814833469167352e+05 1.403010611563157706e-01 -2.501151667415821862e+02 1.728465775011198130e+05
4.021941664023914373e-05 1.763629515671005947e+03 -4.938305800219522644e+04 2.438686417648178101e+09 -2.454288557471215725e+09 1.781217031863490120e+05 7.391754236643532058e+05 1.403015101081177274e-01 -2.490229462687397870e+02 1.728457136248605966e+05
4.039585060193856379e-05 1.763620802844137188e+03 -4.938281207102012559e+04 2.438662128041690826e+09 -2.443550886132209778e+09 1.781208268233253621e+05 7.391693374495055759e+05 1.403019610307439657e-01 -2.479354962047990796e+02 1.728448459632688027e+05
4.057305854161779430e-05 1.763612051839639662e+03 -4.938256506222979078e+04 2.438637732125358582e+09 -2.432860113045653343e+09 1.781199466202561744e+05 7.391632245864236029e+05 1.403024139328521713e-01 -2.468527957143924425e+02 1.728439744997768721e+05
4.075104385455239172e-05 1.763603262490422821e+03 -4.938231697110780806e+04 2.438613229434962273e+09 -2.422216033378057957e+09 1.781190625603342196e+05 7.391570849586545955e+05 1.403028688231375554e-01 -2.457748240531524289e+02 1.728430992177446315e+05
4.092980995091222119e-05 1.763594434628660110e+03 -4.938206779291712883e+04 2.438588619504263401e+09 -2.411618443190573692e+09 1.781181746266793343e+05 7.391509184492338682e+05 1.403033257103347975e-01 -2.447015605673167613e+02 1.728422201004598464e+05
4.110936025582684745e-05 1.763585568085798513e+03 -4.938181752290004079e+04 2.438563901864997387e+09 -2.401067139435082436e+09 1.781172828023369948e+05 7.391447249406925403e+05 1.403037846032157421e-01 -2.436329846933298029e+02 1.728413371311366500e+05
4.128969820945114263e-05 1.763576662692545597e+03 -4.938156615627807332e+04 2.438539076046867847e+09 -2.390561919950305939e+09 1.781163870702793938e+05 7.391385043150477577e+05 1.403042455105916742e-01 -2.425690759574501953e+02 1.728404502929165028e+05
4.147082726703121250e-05 1.763567718278870871e+03 -4.938131368825181562e+04 2.438514141577526093e+09 -2.380102583457931519e+09 1.781154874134038109e+05 7.391322564538039733e+05 1.403047084413119039e-01 -2.415098139753581279e+02 1.728395595688664471e+05
4.165275089897056671e-05 1.763558734674000789e+03 -4.938106011400101852e+04 2.438489097982582092e+09 -2.369688929558760166e+09 1.781145838145331363e+05 7.391259812379493378e+05 1.403051734042655430e-01 -2.404551784517650219e+02 1.728386649419805326e+05
4.183547259089663459e-05 1.763549711706415110e+03 -4.938080542868424527e+04 2.438463944785571575e+09 -2.359320758728860855e+09 1.781136762564148812e+05 7.391196785479532555e+05 1.403056404083802278e-01 -2.394051491800245799e+02 1.728377663951777504e+05
4.201899584372756553e-05 1.763540649203848488e+03 -4.938054962743911165e+04 2.438438681507977009e+09 -2.348997872315756321e+09 1.781127647217219055e+05 7.391133482637678972e+05 1.403061094626230632e-01 -2.383597060417451985e+02 1.728368639113033423e+05
4.220332417373925981e-05 1.763531546993279790e+03 -4.938029270538175479e+04 2.438413307669178486e+09 -2.338720072534602642e+09 1.781118491930507880e+05 7.391069902648195857e+05 1.403065805760002061e-01 -2.373188290064047692e+02 1.728359574731263856e+05
4.238846111263278564e-05 1.763522404900933452e+03 -4.938003465760723338e+04 2.438387822786491394e+09 -2.328487162464417458e+09 1.781109296529224666e+05 7.391006044300114736e+05 1.403070537575583088e-01 -2.362824981309677241e+02 1.728350470633422956e+05
4.257441020760202658e-05 1.763513222752276533e+03 -4.937977547918904747e+04 2.438362226375119686e+09 -2.318298946044292450e+09 1.781100060837813362e+05 7.390941906377200503e+05 1.403075290163829092e-01 -2.352506935595013431e+02 1.728341326645697700e+05
4.276117502140164072e-05 1.763504000372013479e+03 -4.937951516517924028e+04 2.438336517948166370e+09 -2.308155228069643974e+09 1.781090784679954522e+05 7.390877487657922320e+05 1.403080063615999573e-01 -2.342233955227963236e+02 1.728332142593521276e+05
4.294875913241531117e-05 1.763494737584080440e+03 -4.937925371060819452e+04 2.438310697016613007e+09 -2.298055814188471317e+09 1.781081467878555413e+05 7.390812786915414035e+05 1.403084858023757320e-01 -2.332005843379887438e+02 1.728322918301562604e+05
4.313716613472434898e-05 1.763485434211649590e+03 -4.937899111048471968e+04 2.438284763089328766e+09 -2.288000510897634983e+09 1.781072110255754378e+05 7.390747802917499794e+05 1.403089673479167021e-01 -2.321822404081810021e+02 1.728313653593729832e+05
4.332639963817652641e-05 1.763476090077121171e+03 -4.937872735979568824e+04 2.438258715673035145e+09 -2.277989125539141655e+09 1.781062711632907158e+05 7.390682534426645143e+05 1.403094510074689161e-01 -2.311683442220668780e+02 1.728304348293151415e+05
4.351646326845522194e-05 1.763466705002114395e+03 -4.937846245350619574e+04 2.438232554272321224e+09 -2.268021466296465874e+09 1.781053271830596204e+05 7.390616980199891841e+05 1.403099367903209438e-01 -2.301588763535601743e+02 1.728295002222197945e+05
4.370736066714893793e-05 1.763457278807476314e+03 -4.937819638655933522e+04 2.438206278389621258e+09 -2.258097342190862656e+09 1.781043790668617003e+05 7.390551138988916064e+05 1.403104247058007126e-01 -2.291538174614187824e+02 1.728285615202455083e+05
4.389909549182103519e-05 1.763447811313268858e+03 -4.937792915387610265e+04 2.438179887525207520e+09 -2.248216563077713966e+09 1.781034267965980107e+05 7.390485009539941093e+05 1.403109147632776721e-01 -2.281531482888765652e+02 1.728276187054732291e+05
4.409167141607981305e-05 1.763438302338767926e+03 -4.937766075035531685e+04 2.438153381177179813e+09 -2.238378939642885685e+09 1.781024703540902410e+05 7.390418590593736153e+05 1.403114069721626833e-01 -2.271568496632736753e+02 1.728266717599056428e+05
4.428509212964890123e-05 1.763428751702462932e+03 -4.937739117087361956e+04 2.438126758841467857e+09 -2.228584283399101257e+09 1.781015097210815293e+05 7.390351880885602441e+05 1.403119013419079075e-01 -2.261649024956892617e+02 1.728257206654672627e+05
4.447936133843797011e-05 1.763419159222047711e+03 -4.937712041028512613e+04 2.438100020011795998e+09 -2.218832406682322502e+09 1.781005448792342795e+05 7.390284879145320738e+05 1.403123978820069728e-01 -2.251772877805755400e+02 1.728247654040029447e+05
4.467448276461372569e-05 1.763409524714424379e+03 -4.937684846342164383e+04 2.438073164179704189e+09 -2.209123122648167133e+09 1.780995758101315878e+05 7.390217584097172366e+05 1.403128966019953072e-01 -2.241939865953938238e+02 1.728238059572788770e+05
4.487046014667119584e-05 1.763399847995692880e+03 -4.937657532509232988e+04 2.438046190834516525e+09 -2.199456245268315792e+09 1.780986024952758162e+05 7.390149994459868176e+05 1.403133975114502219e-01 -2.232149801002519780e+02 1.728228423069813871e+05
4.506729723950540962e-05 1.763390128881151668e+03 -4.937630099008375691e+04 2.438019099463346004e+09 -2.189831589326960564e+09 1.780976249160890293e+05 7.390082108946554363e+05 1.403139006199915217e-01 -2.222402495375438036e+02 1.728218744347172324e+05
4.526499781448331381e-05 1.763380367185292471e+03 -4.937602545315967291e+04 2.437991889551071644e+09 -2.180248970417242050e+09 1.780966430539116554e+05 7.390013926264775218e+05 1.403144059372810337e-01 -2.212697762315887644e+02 1.728209023220124946e+05
4.546356565951601461e-05 1.763370562721797114e+03 -4.937574870906103752e+04 2.437964560580342770e+09 -2.170708204937729359e+09 1.780956568900030688e+05 7.389945445116452174e+05 1.403149134730234948e-01 -2.203035415882751522e+02 1.728199259503130452e+05
4.566300457913137853e-05 1.763360715303538655e+03 -4.937547075250584021e+04 2.437937112031559467e+09 -2.161209110088895321e+09 1.780946664055407455e+05 7.389876664197889622e+05 1.403154232369653032e-01 -2.193415270947025419e+02 1.728189453009832359e+05
4.586331839454694501e-05 1.763350824742565464e+03 -4.937519157818894746e+04 2.437909543382860661e+09 -2.151751503869610310e+09 1.780936715816196811e+05 7.389807582199667813e+05 1.403159352388970993e-01 -2.183837143188288792e+02 1.728179603553064226e+05
4.606451094374308295e-05 1.763340890850110554e+03 -4.937491118078214640e+04 2.437881854110126019e+09 -2.142335205073666334e+09 1.780926723992530315e+05 7.389738197806705721e+05 1.403164494886519342e-01 -2.174300849091160046e+02 1.728169710944842955e+05
4.626658608153658771e-05 1.763330913436585661e+03 -4.937462955493398476e+04 2.437854043686960697e+09 -2.132960033286297083e+09 1.780916688393705699e+05 7.389668509698220296e+05 1.403169659961057414e-01 -2.164806205941776795e+02 1.728159774996362976e+05
4.646954767965447462e-05 1.763320892311570333e+03 -4.937434669526964717e+04 2.437826111584684849e+09 -2.123625808880724192e+09 1.780906608828190656e+05 7.389598516547653126e+05 1.403174847711787521e-01 -2.155353031824313348e+02 1.728149795517999155e+05
4.667339962680824004e-05 1.763310827283813069e+03 -4.937406259639078053e+04 2.437798057272315025e+09 -2.114332353014709473e+09 1.780896485103616433e+05 7.389528217022672761e+05 1.403180058238345240e-01 -2.145941145617479151e+02 1.728139772319293406e+05
4.687814582876827831e-05 1.763300718161233362e+03 -4.937377725287561771e+04 2.437769880216578007e+09 -2.105079487627140999e+09 1.780886317026774341e+05 7.389457609785196837e+05 1.403185291640801358e-01 -2.136570366991049070e+02 1.728129705208961677e+05
4.708379020843880689e-05 1.763290564750906015e+03 -4.937349065927858464e+04 2.437741579881869793e+09 -2.095867035434605837e+09 1.780876104403613717e+05 7.389386693491274491e+05 1.403190548019670469e-01 -2.127240516402419246e+02 1.728119593994879397e+05
4.729033670593294056e-05 1.763280366859067726e+03 -4.937320281013046042e+04 2.437713155730274200e+09 -2.086694819928007841e+09 1.780865847039236396e+05 7.389315466791144572e+05 1.403195827475910151e-01 -2.117951415093157266e+02 1.728109438484089333e+05
4.749778927864826034e-05 1.763270124291111188e+03 -4.937291369993811531e+04 2.437684607221536636e+09 -2.077562665369176626e+09 1.780855544737893506e+05 7.389243928329182090e+05 1.403201130110916794e-01 -2.108702885085576497e+02 1.728099238482788205e+05
4.770615190134257889e-05 1.763259836851574164e+03 -4.937262332318448171e+04 2.437655933813060284e+09 -2.068470396787504435e+09 1.780845197302983433e+05 7.389172076743827201e+05 1.403206456026545312e-01 -2.099494749179342534e+02 1.728088993796334253e+05
4.791542856621013280e-05 1.763249504344146089e+03 -4.937233167432829941e+04 2.437627134959881306e+09 -2.059417839976587057e+09 1.780834804537045711e+05 7.389099910667636432e+05 1.403211805325083050e-01 -2.090326830948050372e+02 1.728078704229223076e+05
4.812562328295805274e-05 1.763239126571660790e+03 -4.937203874780429032e+04 2.437598210114688396e+09 -2.050404821490898609e+09 1.780824366241756652e+05 7.389027428727224469e+05 1.403217178109276431e-01 -2.081198954735865527e+02 1.728068369585108303e+05
4.833674007888319273e-05 1.763228703336089438e+03 -4.937174453802288190e+04 2.437569158727792263e+09 -2.041431168642460108e+09 1.780813882217934006e+05 7.388954629543219926e+05 1.403222574482325402e-01 -2.072110945654155501e+02 1.728057989666788199e+05
4.854878299894931179e-05 1.763218234438537365e+03 -4.937144903936991614e+04 2.437539980247100830e+09 -2.032496709497523546e+09 1.780803352265512804e+05 7.388881511730242055e+05 1.403227994547880941e-01 -2.063062629578130895e+02 1.728047564276188496e+05
4.876175610586453341e-05 1.763207719679247020e+03 -4.937115224620702793e+04 2.437510674118153095e+09 -2.023601272873298645e+09 1.780792776183572714e+05 7.388808073896921705e+05 1.403233438410050604e-01 -2.054053833143517238e+02 1.728037093214385677e+05
4.897566348015923866e-05 1.763197158857586828e+03 -4.937085415287105570e+04 2.437481239784065247e+09 -2.014744688334650517e+09 1.780782153770302539e+05 7.388734314645826817e+05 1.403238906173400191e-01 -2.045084383743225089e+02 1.728026576281578164e+05
4.919050922026418980e-05 1.763186551772047551e+03 -4.937055475367415056e+04 2.437451676685537338e+09 -2.005926786190846205e+09 1.780771484823019127e+05 7.388660232573429821e+05 1.403244397942957633e-01 -2.036154109524054832e+02 1.728016013277094753e+05
4.940629744258911456e-05 1.763175898220247973e+03 -4.937025404290379083e+04 2.437421984260858059e+09 -1.997147397492306471e+09 1.780760769138151372e+05 7.388585826270157704e+05 1.403249913824208273e-01 -2.027262839383388382e+02 1.728005403999393166e+05
4.962303228160152766e-05 1.763165197998916710e+03 -4.936995201482237462e+04 2.437392161945863724e+09 -1.988406354027356386e+09 1.780750006511240790e+05 7.388511094320255797e+05 1.403255453923108464e-01 -2.018410402965927517e+02 1.727994748246046947e+05
4.984071788990597919e-05 1.763154450903896986e+03 -4.936964866366729257e+04 2.437362209173945904e+09 -1.979703488319011211e+09 1.780739196736935992e+05 7.388436035301829688e+05 1.403261018346076694e-01 -2.009596630660419407e+02 1.727984045813747507e+05
5.005935843832360119e-05 1.763143656730146631e+03 -4.936934398365091329e+04 2.437332125376048565e+09 -1.971038633621769428e+09 1.780728339608992392e+05 7.388360647786839399e+05 1.403266607199997740e-01 -2.000821353596404322e+02 1.727973296498301206e+05
5.027895811597203369e-05 1.763132815271721711e+03 -4.936903796896021959e+04 2.437301909980635643e+09 -1.962411623918410063e+09 1.780717434920263186e+05 7.388284930340988794e+05 1.403272220592234332e-01 -1.992084403640994879e+02 1.727962500094622665e+05
5.049952113034565562e-05 1.763121926321786304e+03 -4.936873061375696125e+04 2.437271562413703918e+09 -1.953822293916820049e+09 1.780706482462700515e+05 7.388208881523791933e+05 1.403277858630616326e-01 -1.983385613395635687e+02 1.727951656396733306e+05
5.072105170739624273e-05 1.763110989672599089e+03 -4.936842191217734216e+04 2.437241082098752022e+09 -1.945270479046820164e+09 1.780695482027346734e+05 7.388132499888485763e+05 1.403283521423447366e-01 -1.974724816192909316e+02 1.727940765197753790e+05
5.094355409161389648e-05 1.763100005115512204e+03 -4.936811185833196942e+04 2.437210468456777573e+09 -1.936756015457015038e+09 1.780684433404332958e+05 7.388055783982011490e+05 1.403289209079510158e-01 -1.966101846093339987e+02 1.727929826289901685e+05
5.116703254610841341e-05 1.763088972440969201e+03 -4.936780044630583870e+04 2.437179720906274796e+09 -1.928278740011655331e+09 1.780673336382875277e+05 7.387978732345012249e+05 1.403294921708067300e-01 -1.957516537882210912e+02 1.727918839464492048e+05
5.139149135269091882e-05 1.763077891438500274e+03 -4.936748767015815974e+04 2.437148838863217831e+09 -1.919838490287512064e+09 1.780662190751273301e+05 7.387901343511792365e+05 1.403300659418861285e-01 -1.948968727066401811e+02 1.727907804511930153e+05
5.161693481195593402e-05 1.763066761896716571e+03 -4.936717352392212342e+04 2.437117821741037369e+09 -1.911435104570759058e+09 1.780650996296899102e+05 7.387823616010282421e+05 1.403306422322113389e-01 -1.940458249871234955e+02 1.727896721221700427e+05
5.184336724336375548e-05 1.763055583603305422e+03 -4.936685800160498911e+04 2.437086668950630665e+09 -1.903068421853881598e+09 1.780639752806197794e+05 7.387745548362003174e+05 1.403312210528541160e-01 -1.931984943237344794e+02 1.727885589382377220e+05
5.207079298532324034e-05 1.763044356345032611e+03 -4.936654109718786640e+04 2.437055379900338650e+09 -1.894738281832587719e+09 1.780628460064686951e+05 7.387667139082084177e+05 1.403318024149336762e-01 -1.923548644817539071e+02 1.727874408781607635e+05
5.229921639527491733e-05 1.763033079907730098e+03 -4.936622280462554772e+04 2.437023953995931625e+09 -1.886444524902734995e+09 1.780617117856943805e+05 7.387588386679177638e+05 1.403323863296188634e-01 -1.915149192973700849e+02 1.727863179206112400e+05
5.252864184977445002e-05 1.763021754076299203e+03 -4.936590311784661026e+04 2.436992390640617847e+09 -1.878186992157281876e+09 1.780605725966611935e+05 7.387509289655480534e+05 1.403329728081277317e-01 -1.906786426773689982e+02 1.727851900441688194e+05
5.275907374457654725e-05 1.763010378634699236e+03 -4.936558203075299389e+04 2.436960689235002995e+09 -1.869965525383228064e+09 1.780594284176383517e+05 7.387429846506657777e+05 1.403335618617276292e-01 -1.898460185988254239e+02 1.727840572273191065e+05
5.299051649471912438e-05 1.762998953365951593e+03 -4.936525953722013946e+04 2.436928849177103996e+09 -1.861779967058597326e+09 1.780582792268011544e+05 7.387350055721865501e+05 1.403341535017352815e-01 -1.890170311087963171e+02 1.727829194484540494e+05
