# r  R1s dR1s  R2s dR2s  R3s dR3s  R2p dR2p  R3p dR3p
# Si Koga 1999 per-orbital radial wavefunctions and derivatives.
# Occupations: 1s=2, 2s=2, 3s=2, 2p=6, 3p=2
# Column index: 0=r, 1-2=R1s/dR1s, 3-4=R2s/dR2s, 5-6=R3s/dR3s, 7-8=R2p/dR2p, 9-10=R3p/dR3p
1.105917615272837912e-06 -1.015621053829002420e+02 1.421982327533425178e+03 -2.702885984524334972e+01 3.782176888933691998e+02 6.923402180047686372e+00 -9.685126230644985412e+01 9.422318316064159710e-05 8.519843796092099808e+01 -2.012972632932272956e-05 -1.820169086460132846e+01
1.110769038850686138e-06 -1.015620984842618810e+02 1.421982228967203127e+03 -2.702885801034917179e+01 3.782176679930497585e+02 6.923401710181193103e+00 -9.685125707706774278e+01 9.463651685731644706e-05 8.519843217102219057e+01 -2.021803043854226954e-05 -1.820168962880227781e+01
1.115641744584100344e-06 -1.015620915553611781e+02 1.421982129968599565e+03 -2.702885616740583075e+01 3.782176470010463731e+02 6.923401238253537038e+00 -9.685125182474571659e+01 9.505166373206595353e-05 8.519842635572463507e+01 -2.030672191293031215e-05 -1.820168838758210583e+01
1.120535825833336580e-06 -1.015620845960653327e+02 1.421982030535716376e+03 -2.702885431637798774e+01 3.782176259169564787e+02 6.923400764255648099e+00 -9.685124654938314848e+01 9.546863173866523334e-05 8.519842051491697532e+01 -2.039580245172177724e-05 -1.820168714091703421e+01
1.125451376368201911e-06 -1.015620776062410471e+02 1.421981930666649760e+03 -2.702885245723019381e+01 3.782176047403762027e+02 6.923400288178462425e+00 -9.685124125087891400e+01 9.588742886577866331e-05 8.519841464848728663e+01 -2.048527376160529841e-05 -1.820168588878319227e+01
1.130388490369851194e-06 -1.015620705857543982e+02 1.421981830359486366e+03 -2.702885058992681522e+01 3.782175834709000242e+02 6.923399810012866418e+00 -9.685123592913157609e+01 9.630806313711290183e-05 8.519840875632320376e+01 -2.057513755675591171e-05 -1.820168463115657431e+01
1.135347262432592517e-06 -1.015620635344708802e+02 1.421981729612303752e+03 -2.702884871443206904e+01 3.782175621081203190e+02 6.923399329749671871e+00 -9.685123058403914342e+01 9.673054261157073717e-05 8.519840283831179306e+01 -2.066539555886790018e-05 -1.820168336801309295e+01
1.140327787565698379e-06 -1.015620564522553906e+02 1.421981628423172197e+03 -2.702884683071005867e+01 3.782175406516278144e+02 6.923398847379695020e+00 -9.685122521549916996e+01 9.715487538340538299e-05 8.519839689433968033e+01 -2.075604949718776038e-05 -1.820168209932855063e+01
1.145330161195226590e-06 -1.015620493389722441e+02 1.421981526790153339e+03 -2.702884493872466365e+01 3.782175191010114190e+02 6.923398362893698810e+00 -9.685121982340881175e+01 9.758106958237547856e-05 8.519839092429300820e+01 -2.084710110854735867e-05 -1.820168082507862550e+01
1.150354479165848809e-06 -1.015620421944851586e+02 1.421981424711298814e+03 -2.702884303843964275e+01 3.782174974558581653e+02 6.923397876282386676e+00 -9.685121440766484113e+01 9.800913337390101065e-05 8.519838492805740771e+01 -2.093855213739717551e-05 -1.820167954523892107e+01
1.155400837742686907e-06 -1.015620350186572551e+02 1.421981322184653663e+03 -2.702884112981857712e+01 3.782174757157534373e+02 6.923397387536444292e+00 -9.685120896816336256e+01 9.843907495921954700e-05 8.519837890551794146e+01 -2.103040433583971925e-05 -1.820167825978491294e+01
1.160469333613156752e-06 -1.015620278113510722e+02 1.421981219208253833e+03 -2.702883921282491997e+01 3.782174538802806296e+02 6.923396896646498710e+00 -9.685120350480026730e+01 9.887090257554331015e-05 8.519837285655928838e+01 -2.112265946366310930e-05 -1.820167696869196305e+01
1.165560063888821721e-06 -1.015620205724284659e+02 1.421981115780126174e+03 -2.702883728742193625e+01 3.782174319490214884e+02 6.923396403603172544e+00 -9.685119801747084978e+01 9.930462449621724056e-05 8.519836678106551631e+01 -2.121531928837478123e-05 -1.820167567193534808e+01
1.170673126107252156e-06 -1.015620133017508380e+02 1.421981011898288898e+03 -2.702883535357273459e+01 3.782174099215558272e+02 6.923395908396980047e+00 -9.685119250606994967e+01 9.974024903087714102e-05 8.519836067892019571e+01 -2.130838558523534101e-05 -1.820167436949021322e+01
1.175808618233895610e-06 -1.015620059991788082e+02 1.421980907560751803e+03 -2.702883341124025662e+01 3.782173877974615266e+02 6.923395411018457679e+00 -9.685118697049199454e+01 1.001777845256091899e-04 8.519835455000648494e+01 -2.140186013729256830e-05 -1.820167306133161844e+01
1.180966638663952387e-06 -1.015619986645724993e+02 1.421980802765516273e+03 -2.702883146038729834e+01 3.782173655763147053e+02 6.923394911458064627e+00 -9.685118141063095720e+01 1.006172393631094816e-04 8.519834839420693129e+01 -2.149574473541556881e-05 -1.820167174743448157e+01
1.186147286224261679e-06 -1.015619912977913799e+02 1.421980697510574601e+03 -2.702882950097648518e+01 3.782173432576898335e+02 6.923394409706246755e+00 -9.685117582638027045e+01 1.010586219628448407e-04 8.519834221140355623e+01 -2.159004117832911978e-05 -1.820167042777363875e+01
1.191350660175194891e-06 -1.015619838986943648e+02 1.421980591793909525e+03 -2.702882753297027563e+01 3.782173208411591077e+02 6.923393905753379762e+00 -9.685117021763295497e+01 1.015019407812140699e-04 8.519833600147799757e+01 -2.168475127264806295e-05 -1.820166910232381952e+01
1.196576860212557442e-06 -1.015619764671396013e+02 1.421980485613495603e+03 -2.702882555633094697e+01 3.782172983262930188e+02 6.923393399589799380e+00 -9.685116458428151986e+01 1.019472043117098758e-04 8.519832976431115412e+01 -2.177987683291196169e-05 -1.820166777105960776e+01
