# r  vx
1.801622851749975492e-06 -1.894893142579663254e+04
1.816838076065588266e-06 -1.879024901447460797e+04
1.832181797336459849e-06 -1.863289549895126402e+04
1.847655100756417868e-06 -1.847685975030268673e+04
1.863259080684063829e-06 -1.832213073280706885e+04
1.878994840720174358e-06 -1.816869750316813224e+04
1.894863493785751894e-06 -1.801654920972141190e+04
1.910866162200737979e-06 -1.786567509169305413e+04
1.927003977763388719e-06 -1.771606447842103807e+04
1.943278081830324476e-06 -1.756770678860452972e+04
1.959689625397249568e-06 -1.742059152955759782e+04
1.976239769180359125e-06 -1.727470829646445054e+04
1.992929683698432247e-06 -1.713004677164882742e+04
2.009760549355615505e-06 -1.698659672383932775e+04
2.026733556524909043e-06 -1.684434800744279346e+04
2.043849905632355730e-06 -1.670329056183403736e+04
2.061110807241943077e-06 -1.656341441064351238e+04
2.078517482141220064e-06 -1.642470966104671606e+04
2.096071161427638590e-06 -1.628716650306571137e+04
2.113773086595622536e-06 -1.615077520888072286e+04
2.131624509624376279e-06 -1.601552613213382574e+04
2.149626693066426740e-06 -1.588140970725593070e+04
2.167780910136922683e-06 -1.574841644878347324e+04
2.186088444803681089e-06 -1.561653695068531852e+04
2.204550591877997564e-06 -1.548576188570858722e+04
2.223168657106222028e-06 -1.535608200470819247e+04
2.241943957262109029e-06 -1.522748813599696769e+04
2.260877820239946897e-06 -1.509997118469736597e+04
2.279971585148474214e-06 -1.497352213209768342e+04
2.299226602405588688e-06 -1.484813203501059070e+04
2.318644233833856468e-06 -1.472379202514883036e+04
2.338225852756827838e-06 -1.460049330849160106e+04
2.357972844096165640e-06 -1.447822716466320162e+04
2.377886604469597007e-06 -1.435698494631771973e+04
2.397968542289686727e-06 -1.423675807852678918e+04
2.418220077863450854e-06 -1.411753805817394277e+04
2.438642643492806770e-06 -1.399931645335094800e+04
2.459237683575874940e-06 -1.388208490276529847e+04
2.480006654709134047e-06 -1.376583511514733436e+04
2.500951025790440106e-06 -1.365055886865891443e+04
2.522072278122914628e-06 -1.353624801032065807e+04
2.543371905519711588e-06 -1.342289445542884278e+04
2.564851414409666997e-06 -1.331049018698423788e+04
2.586512323943842514e-06 -1.319902725512908000e+04
2.608356166102969461e-06 -1.308849777658183848e+04
2.630384485805797044e-06 -1.297889393407792704e+04
2.652598841018359598e-06 -1.287020797582098385e+04
2.675000802864162027e-06 -1.276243221493209421e+04
2.697591955735302050e-06 -1.265555902890616380e+04
2.720373897404524196e-06 -1.254958085907361419e+04
2.743348239138224583e-06 -1.244449021006360817e+04
2.766516605810409035e-06 -1.234027964928019901e+04
2.789880636017611743e-06 -1.223694180636688543e+04
2.813441982194788000e-06 -1.213446937269413502e+04
2.837202310732181880e-06 -1.203285510083980444e+04
2.861163302093184522e-06 -1.193209180407158783e+04
2.885326650933183014e-06 -1.183217235584440823e+04
2.909694066219418521e-06 -1.173308968929954426e+04
2.934267271351854922e-06 -1.163483679675348139e+04
2.959048004285062191e-06 -1.153740672921199803e+04
2.984038017651140363e-06 -1.144079259587657361e+04
3.009239078883671790e-06 -1.134498756365431291e+04
3.034652970342724995e-06 -1.124998485667874411e+04
3.060281489440912233e-06 -1.115577775582449794e+04
3.086126448770515584e-06 -1.106235959823967278e+04
3.112189676231679036e-06 -1.096972377686929030e+04
3.138473015161690698e-06 -1.087786373998879026e+04
3.164978324465355577e-06 -1.078677299074359507e+04
3.191707478746462284e-06 -1.069644508668556955e+04
3.218662368440371646e-06 -1.060687363932088738e+04
3.245844899947714079e-06 -1.051805231365338295e+04
3.273256995769224105e-06 -1.042997482774387754e+04
3.300900594641708622e-06 -1.034263495225949191e+04
3.328777651675165868e-06 -1.025602651003360734e+04
3.356890138491061007e-06 -1.017014337563476511e+04
3.385240043361771472e-06 -1.008497947492714411e+04
3.413829371351208406e-06 -1.000052878464155037e+04
3.442660144456624382e-06 -9.916785331953116838e+03
3.471734401751623053e-06 -9.833743194057220535e+03
3.501054199530371597e-06 -9.751396497747136891e+03
3.530621611453033732e-06 -9.669739419006857133e+03
3.560438728692432622e-06 -9.588766182588897209e+03
3.590507660081946219e-06 -9.508471061611315235e+03
3.620830532264661720e-06 -9.428848377156891729e+03
3.651409489843776427e-06 -9.349892497862429082e+03
3.682246695534283141e-06 -9.271597839526233656e+03
3.713344330315923557e-06 -9.193958864712629293e+03
3.744704593587443554e-06 -9.116970082357196588e+03
3.776329703322145286e-06 -9.040626047384930644e+03
3.808221896224753879e-06 -8.964921360316826394e+03
3.840383427889611413e-06 -8.889850666893107700e+03
3.872816572960204998e-06 -8.815408657696361843e+03
3.905523625290039925e-06 -8.741590067770384849e+03
3.938506898104876971e-06 -8.668389676250169941e+03
3.971768724166333844e-06 -8.595802305995252027e+03
4.005311455936874503e-06 -8.523822823221720682e+03
4.039137465746185905e-06 -8.452446137135788376e+03
4.073249145958961678e-06 -8.381667199580295346e+03
4.107648909144106276e-06 -8.311481004673052666e+03
4.142339188245363832e-06 -8.241882588451095216e+03
4.177322436753389513e-06 -8.172867028527383809e+03
4.212601128879274387e-06 -8.104429443735566565e+03
4.248177759729533957e-06 -8.036564993784983017e+03
4.284054845482580699e-06 -7.969268878922393014e+03
4.320234923566677216e-06 -7.902536339590152238e+03
4.356720552839397953e-06 -7.836362656091016106e+03
4.393514313768609648e-06 -7.770743148249518526e+03
4.430618808614972200e-06 -7.705673175088665630e+03
4.468036661615987072e-06 -7.641148134495329032e+03
4.505770519171599150e-06 -7.577163462896309284e+03
4.543823050031362228e-06 -7.513714634940020005e+03
4.582196945483191823e-06 -7.450797163168005682e+03
4.620894919543701956e-06 -7.388406597705570675e+03
4.659919709150161448e-06 -7.326538525944182766e+03
4.699274074354064669e-06 -7.265188572224492418e+03
4.738960798516333664e-06 -7.204352397536698845e+03
4.778982688504177084e-06 -7.144025699206084028e+03
4.819342574889605909e-06 -7.084204210590082766e+03
4.860043312149628838e-06 -7.024883700779083483e+03
4.901087778868134121e-06 -6.966059974293763844e+03
4.942478877939482398e-06 -6.907728870792046109e+03
4.984219536773812240e-06 -6.849886264771095739e+03
5.026312707504085493e-06 -6.792528065278545000e+03
5.068761367194878362e-06 -6.735650215621367352e+03
5.111568518052934313e-06 -6.679248693079753139e+03
5.154737187639499148e-06 -6.623319508622967078e+03
5.198270429084446691e-06 -6.567858706625986997e+03
5.242171321302211208e-06 -6.512862364589194840e+03
5.286442969209547717e-06 -6.458326592865341809e+03
5.331088503945127823e-06 -6.404247534379011086e+03
5.376111083090991397e-06 -6.350621364355101832e+03
5.421513890895871049e-06 -6.297444290052851102e+03
5.467300138500393626e-06 -6.244712550491208276e+03
5.513473064164199389e-06 -6.192422416186540431e+03
5.560035933494961089e-06 -6.140570188887187214e+03
5.606992039679350369e-06 -6.089152201314281228e+03
5.654344703715948955e-06 -6.038164816900459300e+03
5.702097274650132585e-06 -5.987604429531629648e+03
5.750253129810925989e-06 -5.937467463294208756e+03
5.798815675049872104e-06 -5.887750372221845282e+03
5.847788344981914696e-06 -5.838449640044357693e+03
5.897174603228307077e-06 -5.789561779936886524e+03
5.946977942661585047e-06 -5.741083334277223912e+03
5.997201885652598126e-06 -5.693010874397446059e+03
6.047849984319635489e-06 -5.645341000344780696e+03
6.098925820779644936e-06 -5.598070340639908864e+03
6.150433007401589755e-06 -5.551195552036092522e+03
6.202375187061926573e-06 -5.504713319285355283e+03
6.254756033402254135e-06 -5.458620354905498061e+03
6.307579251089135588e-06 -5.412913398944529945e+03
6.360848576076107784e-06 -5.367589218749235442e+03
6.414567775867917452e-06 -5.322644608740281001e+03
6.468740649786968113e-06 -5.278076390183919102e+03
6.523371029242041280e-06 -5.233881410966408112e+03
6.578462777999268235e-06 -5.190056545371056927e+03
6.634019792455398941e-06 -5.146598693858164552e+03
6.690046001913377445e-06 -5.103504782845680893e+03
6.746545368860243217e-06 -5.060771764490853457e+03
6.803521889247382167e-06 -5.018396616474943585e+03
6.860979592773140883e-06 -4.976376341791680716e+03
6.918922543167828652e-06 -4.934707968530933613e+03
6.977354838481130987e-06 -4.893388549672510635e+03
7.036280611371944818e-06 -4.852415162876569411e+03
7.095704029400658226e-06 -4.811784910274225695e+03
7.155629295323912820e-06 -4.771494918268431320e+03
7.216060647391839462e-06 -4.731542337324924119e+03
7.277002359647812215e-06 -4.691924341773270498e+03
7.338458742230737457e-06 -4.652638129607336850e+03
7.400434141679881564e-06 -4.613680922286665009e+03
7.462932941242291345e-06 -4.575049964539412940e+03
7.525959561182797945e-06 -4.536742524167113515e+03
7.589518459096643994e-06 -4.498755891854860238e+03
7.653614130224746734e-06 -4.461087380974446205e+03
7.718251107771628442e-06 -4.423734327398171445e+03
7.783433963226034499e-06 -4.386694089309456103e+03
7.849167306684245863e-06 -4.349964047014536845e+03
7.915455787176138474e-06 -4.313541602760104979e+03
7.982304092993984504e-06 -4.277424180546835487e+03
8.049716952024035262e-06 -4.241609225948469430e+03
8.117699132080904390e-06 -4.206094205931062788e+03
8.186255441244775068e-06 -4.170876608673430383e+03
8.255390728201454943e-06 -4.135953943390446511e+03
8.325109882585297419e-06 -4.101323740155436099e+03
8.395417835325031655e-06 -4.066983549726851834e+03
8.466319558992496194e-06 -4.032930943374399249e+03
8.537820068154338904e-06 -3.999163512706870733e+03
8.609924419726659503e-06 -3.965678869502674388e+03
8.682637713332681085e-06 -3.932474645540785332e+03
8.755965091663409970e-06 -3.899548492432294552e+03
8.829911740841360122e-06 -3.866898081455632564e+03
8.904482890787348908e-06 -3.834521103391232373e+03
8.979683815590376060e-06 -3.802415268357093282e+03
9.055519833880650206e-06 -3.770578305650275979e+03
9.131996309205740953e-06 -3.739007963581811055e+03
9.209118650409922599e-06 -3.707702009320568777e+03
9.286892312016723007e-06 -3.676658228734034765e+03
9.365322794614691206e-06 -3.645874426232786846e+03
9.444415645246427771e-06 -3.615348424614294345e+03
9.524176457800913540e-06 -3.585078064907330372e+03
9.604610873409131597e-06 -3.555061206224955640e+03
9.685724580843041816e-06 -3.525295725605569714e+03
9.767523316917923207e-06 -3.495779517867496452e+03
9.850012866898114549e-06 -3.466510495460715902e+03
9.933199064906180438e-06 -3.437486588315178778e+03
1.001708779433552814e-05 -3.408705743697512389e+03
1.010168498826652268e-05 -3.380165926066268639e+03
1.018699662988609852e-05 -3.351865116925387611e+03
1.027302875291093550e-05 -3.323801314683028522e+03
1.035978744201418217e-05 -3.295972534510903643e+03
1.044727883325581125e-05 -3.268376808200546748e+03
1.053550911451658675e-05 -3.241012184029191758e+03
1.062448452593571239e-05 -3.213876726616806536e+03
1.071421136035216789e-05 -3.186968516791674119e+03
1.080469596374976386e-05 -3.160285651455613333e+03
1.089594473570598619e-05 -3.133826243446218996e+03
1.098796412984458617e-05 -3.107588421406409452e+03
1.108076065429203119e-05 -3.081570329650583517e+03
1.117434087213779440e-05 -3.055770128033757828e+03
1.126871140189853547e-05 -3.030185991821164862e+03
1.136387891798618291e-05 -3.004816111559695855e+03
1.145985015118000919e-05 -2.979658692949236865e+03
1.155663188910265486e-05 -2.954711956716360874e+03
1.165423097670018780e-05 -2.929974138488728840e+03
1.175265431672621982e-05 -2.905443488669018279e+03
1.185190887023010769e-05 -2.881118272312130557e+03
1.195200165704927578e-05 -2.856996769003295412e+03
1.205293975630570102e-05 -2.833077272734732560e+03
1.215473030690658222e-05 -2.809358091785272336e+03
1.225738050804924964e-05 -2.785837548602181414e+03
1.236089761973033175e-05 -2.762513979681015371e+03
1.246528896325921642e-05 -2.739385735448171545e+03
1.257056192177586589e-05 -2.716451180145139915e+03
1.267672394077298376e-05 -2.693708691711661686e+03
1.278378252862260526e-05 -2.671156661671503116e+03
1.289174525710713602e-05 -2.648793495019272086e+03
1.300061976195485991e-05 -2.626617610106606662e+03
1.311041374337999366e-05 -2.604627438530638756e+03
1.322113496662727822e-05 -2.582821425023567372e+03
1.333279126252118988e-05 -2.561198027341854868e+03
1.344539052801976932e-05 -2.539755716158359064e+03
1.355894072677314672e-05 -2.518492974952090208e+03
1.367344988968677458e-05 -2.497408299903446277e+03
1.378892611548941415e-05 -2.476500199786509711e+03
1.390537757130592961e-05 -2.455767195862998506e+03
1.402281249323490354e-05 -2.435207821778715243e+03
1.414123918693114657e-05 -2.414820623459979743e+03
1.426066602819312320e-05 -2.394604159010355033e+03
1.438110146355532259e-05 -2.374556998607783953e+03
1.450255401088566072e-05 -2.354677724405144545e+03
1.462503225998790043e-05 -2.334964930428660864e+03
1.474854487320916542e-05 -2.315417222479705288e+03
1.487310058605261278e-05 -2.296033218034969195e+03
1.499870820779522829e-05 -2.276811546148641355e+03
1.512537662211088864e-05 -2.257750847356949635e+03
1.525311478769865658e-05 -2.238849773580594047e+03
1.538193173891638863e-05 -2.220106988029767763e+03
1.551183658641969786e-05 -2.201521165110033508e+03
1.564283851780631039e-05 -2.183090990327380950e+03
1.577494679826586848e-05 -2.164815160197433670e+03
1.590817077123520364e-05 -2.146692382151112724e+03
1.604251985905916808e-05 -2.128721374443627610e+03
1.617800356365703610e-05 -2.110900866065126138e+03
1.631463146719452318e-05 -2.093229596649495761e+03
1.645241323276149697e-05 -2.075706316385828359e+03
1.659135860505541095e-05 -2.058329785929444824e+03
1.673147741107049107e-05 -2.041098776314923043e+03
1.687277956079276695e-05 -2.024012068868924871e+03
1.701527504790095101e-05 -2.007068455123910780e+03
1.715897395047326368e-05 -1.990266736732522986e+03
1.730388643170018120e-05 -1.973605725383376011e+03
1.745002274060327520e-05 -1.957084242716707877e+03
1.759739321276004924e-05 -1.940701120240262981e+03
1.774600827103493507e-05 -1.924455199248323197e+03
1.789587842631646202e-05 -1.908345330738754001e+03
1.804701427826064695e-05 -1.892370375330796605e+03
1.819942651604064893e-05 -1.876529203186602444e+03
1.835312591910278341e-05 -1.860820693929872505e+03
1.850812335792889255e-05 -1.845243736566727421e+03
1.866442979480517666e-05 -1.829797229407949089e+03
1.882205628459749025e-05 -1.814480079989828937e+03
1.898101397553323140e-05 -1.799291204997691239e+03
1.914131410998978368e-05 -1.784229530189585603e+03
1.930296802528965312e-05 -1.769293990319716841e+03
1.946598715450230011e-05 -1.754483529062765456e+03
1.963038302725275089e-05 -1.739797098940056912e+03
1.979616727053703959e-05 -1.725233661245418716e+03
1.996335160954453488e-05 -1.710792185970831042e+03
2.013194786848720563e-05 -1.696471651734317675e+03
2.030196797143590321e-05 -1.682271045707624125e+03
2.047342394316369469e-05 -1.668189363544314574e+03
2.064632790999631776e-05 -1.654225609309205765e+03
2.082069210066982869e-05 -1.640378795407480084e+03
2.099652884719549413e-05 -1.626647942514673332e+03
2.117385058573195044e-05 -1.613032079508323477e+03
2.135266985746479658e-05 -1.599530243398443872e+03
2.153299930949354943e-05 -1.586141479259296602e+03
2.171485169572613089e-05 -1.572864840162782002e+03
2.189823987778089022e-05 -1.559699387110860016e+03
2.208317682589625304e-05 -1.546644188968788740e+03
2.226967561984804448e-05 -1.533698322399987774e+03
2.245774944987456433e-05 -1.520860871800139194e+03
2.264741161760948880e-05 -1.508130929233237111e+03
2.283867553702260907e-05 -1.495507594366292324e+03
2.303155473536857249e-05 -1.482989974406404144e+03
2.322606285414357589e-05 -1.470577184037680581e+03
2.342221365005020379e-05 -1.458268345357729231e+03
2.362002099597033388e-05 -1.446062587816919176e+03
2.381949888194635352e-05 -1.433959048155793425e+03
2.402066141617058233e-05 -1.421956870344161644e+03
2.422352282598308373e-05 -1.410055205520700156e+03
2.442809745887792322e-05 -1.398253211933443254e+03
2.463439978351787652e-05 -1.386550054879198115e+03
2.484244439075775041e-05 -1.374944906645102037e+03
2.505224599467633655e-05 -1.363436946450164214e+03
2.526381943361704903e-05 -1.352025360387247474e+03
2.547717967123739818e-05 -1.340709341365026148e+03
2.569234179756729053e-05 -1.329488089050981444e+03
2.590932103007628686e-05 -1.318360809815888842e+03
2.612813271474986944e-05 -1.307326716676009710e+03
2.634879232717478594e-05 -1.296385029238496372e+03
2.657131547363357867e-05 -1.285534973646170329e+03
2.679571789220833966e-05 -1.274775782522241116e+03
2.702201545389380341e-05 -1.264106694916535162e+03
2.725022416371983156e-05 -1.253526956251487945e+03
2.748036016188337759e-05 -1.243035818268758476e+03
2.771243972489000260e-05 -1.232632538976514525e+03
2.794647926670506088e-05 -1.222316382596440235e+03
2.818249533991456867e-05 -1.212086619512136849e+03
