# r   n   gradn   gradn2   lapl   tau_KS   tauTF   s2   q   tau_vW
# Xe Z=54  Koga1999  E=-7232.138355835 Ha  T_KS=4821.42602443 Ha
6.176362979108648073e-05 1.104843362553964689e+05 -1.193463660629343055e+07 1.424355509242791875e+14 -3.851686371462520752e+11 1.739050609560473263e+08 7.304151507851051092e+08 1.323759771983027411e-01 -3.954962839272746322e+01 1.611490322427063882e+08
6.203457359891075603e-05 1.104811026869686611e+05 -1.193428628223758377e+07 1.424271890664041562e+14 -3.834694604344160767e+11 1.739001922758984268e+08 7.303795224416193962e+08 1.323785372500550783e-01 -3.937707540928498418e+01 1.611442880303587317e+08
6.230670597915615296e-05 1.104778550291113352e+05 -1.193393443163603172e+07 1.424187910185880000e+14 -3.817777057477239380e+11 1.738953023773030937e+08 7.303437395566617250e+08 1.323811085789212416e-01 -3.920527606420026245e+01 1.611395231436428130e+08
6.258003214583516150e-05 1.104745932208545128e+05 -1.193358104788196832e+07 1.424103566263676875e+14 -3.800933406724046631e+11 1.738903911684019566e+08 7.303078014676145315e+08 1.323836912347824135e-01 -3.903422706582504986e+01 1.611347374930689037e+08
6.285455733583307503e-05 1.104713172009679256e+05 -1.193322612434040196e+07 1.424018857346402500e+14 -3.784163329362706299e+11 1.738854585569437742e+08 7.302717075090857744e+08 1.323862852677430979e-01 -3.886392513688775097e+01 1.611299309887659252e+08
6.313028680900818410e-05 1.104680269079602440e+05 -1.193286965434801951e+07 1.423933781876598125e+14 -3.767466504080999146e+11 1.738805044502833784e+08 7.302354570129005909e+08 1.323888907281304539e-01 -3.869436701443041215e+01 1.611251035404786468e+08
6.340722584829275635e-05 1.104647222800778254e+05 -1.193251163121308759e+07 1.423848338290356250e+14 -3.750842610970197754e+11 1.738755287553799152e+08 7.301990493080890179e+08 1.323915076664965440e-01 -3.852554944974625073e+01 1.611202550575670898e+08
6.368537975979407062e-05 1.104614032553035795e+05 -1.193215204821532406e+07 1.423762525017291562e+14 -3.734291331518948364e+11 1.738705313787954748e+08 7.301624837208737135e+08 1.323941361336190559e-01 -3.835746920831759610e+01 1.611153854490043819e+08
6.396475387289619636e-05 1.104580697713558620e+05 -1.193179089860577509e+07 1.423676340480516250e+14 -3.717812348607153320e+11 1.738655122266933918e+08 7.301257595746593475e+08 1.323967761805022181e-01 -3.819012306975371018e+01 1.611104946233753860e+08
6.424535354036207133e-05 1.104547217656876601e+05 -1.193142817560670339e+07 1.423589783096615000e+14 -3.701405346499907837e+11 1.738604712048362792e+08 7.300888761900242567e+08 1.323994278583773276e-01 -3.802350782772907678e+01 1.611055824888746142e+08
6.452718413843606710e-05 1.104513591754851950e+05 -1.193106387241145596e+07 1.423502851275618438e+14 -3.685070010841437378e+11 1.738554082185846567e+08 7.300518328847051859e+08 1.324020912187043875e-01 -3.785762028992202488e+01 1.611006489533048868e+08
6.481025106694694759e-05 1.104479819376669329e+05 -1.193069798218438402e+07 1.423415543420985312e+14 -3.668806028649096069e+11 1.738503231728957891e+08 7.300146289735887051e+08 1.324047663131734109e-01 -3.769245727795370726e+01 1.610956939240764380e+08
6.509455974941138329e-05 1.104445899888824933e+05 -1.193033049806066416e+07 1.423327857929564062e+14 -3.652613088307347412e+11 1.738452159723204672e+08 7.299772637686989307e+08 1.324074531937043941e-01 -3.752801562732695118e+01 1.610907173082038462e+08
6.538011563313788558e-05 1.104411832655113976e+05 -1.192996141314622015e+07 1.423239793191577500e+14 -3.636490879561799927e+11 1.738400865210032165e+08 7.299397365791854858e+08 1.324101519124497028e-01 -3.736429218736578406e+01 1.610857190123056173e+08
6.566692418933109344e-05 1.104377617036622687e+05 -1.192959072051760927e+07 1.423151347590598438e+14 -3.620439093513281250e+11 1.738349347226793170e+08 7.299020467113150358e+08 1.324128625217941280e-01 -3.720128382115506582e+01 1.610806989426023364e+08
6.595499091319668354e-05 1.104343252391712886e+05 -1.192921841322184913e+07 1.423062519503512188e+14 -3.604457422611885986e+11 1.738297604806735218e+08 7.298641934684551954e+08 1.324155850743562735e-01 -3.703898740548029167e+01 1.610756570049142838e+08
6.624432132404657852e-05 1.104308738076014561e+05 -1.192884448427633010e+07 1.422973307300498125e+14 -3.588545560651107788e+11 1.738245636978984773e+08 7.298261761510682106e+08 1.324183196229891113e-01 -3.687739983076779282e+01 1.610705931046599746e+08
6.653492096540480579e-05 1.104274073442412191e+05 -1.192846892666872591e+07 1.422883709345013438e+14 -3.572703202761972656e+11 1.738193442768526673e+08 7.297879940566953421e+08 1.324210662207826184e-01 -3.671651800102529251e+01 1.610655071468560398e+08
6.682679540511357315e-05 1.104239257841034560e+05 -1.192809173335680738e+07 1.422793723993750000e+14 -3.556930045407183838e+11 1.738141021196192801e+08 7.297496464799482822e+08 1.324238249210628326e-01 -3.655633883378236249e+01 1.610603990361134112e+08
6.711995023544008979e-05 1.104204290619243839e+05 -1.192771289726834930e+07 1.422703349596617188e+14 -3.541225786375313110e+11 1.738088371278637946e+08 7.297111327124966383e+08 1.324265957773939351e-01 -3.639685926003141958e+01 1.610552686766365170e+08
6.741439107318354998e-05 1.104169171121621184e+05 -1.192733241130102612e+07 1.422612584496719375e+14 -3.525590124775019531e+11 1.738035492028330863e+08 7.296724520430539846e+08 1.324293788435801089e-01 -3.623807622416921959e+01 1.610501159722225368e+08
6.771012355978295696e-05 1.104133898689960042e+05 -1.192695026832223125e+07 1.422521427030317500e+14 -3.510022761029259644e+11 1.737982382453524172e+08 7.296336037573711872e+08 1.324321741736644298e-01 -3.607998668393772590e+01 1.610449408262575865e+08
6.800715336142501457e-05 1.104098472663250286e+05 -1.192656646116902120e+07 1.422429875526817500e+14 -3.494523396869577637e+11 1.737929041558251977e+08 7.295945871382198334e+08 1.324349818219324737e-01 -3.592258761036643477e+01 1.610397431417172849e+08
6.830548616915277794e-05 1.104062892377668322e+05 -1.192618098264793493e+07 1.422337928308732500e+14 -3.479091735330368652e+11 1.737875468342301846e+08 7.295554014653825760e+08 1.324378018429118453e-01 -3.576587598771399001e+01 1.610345228211636245e+08
6.860512769897473770e-05 1.104027157166567922e+05 -1.192579382553491555e+07 1.422245583691667188e+14 -3.463727480743202515e+11 1.737821661801204979e+08 7.295160460156437159e+08 1.324406342913733714e-01 -3.560984881341039454e+01 1.610292797667440772e+08
6.890608369197424312e-05 1.103991266360462760e+05 -1.192540498257512413e+07 1.422152839984275938e+14 -3.448430338731145630e+11 1.737767620926208496e+08 7.294765200627713203e+08 1.324434792223330160e-01 -3.545450309799974065e+01 1.610240138801889122e+08
6.920835991441957576e-05 1.103955219287022483e+05 -1.192501444648287445e+07 1.422059695488252500e+14 -3.433200016203131714e+11 1.737713344704264700e+08 7.294368228775138855e+08 1.324463366910517692e-01 -3.529983586508249260e+01 1.610187250628103316e+08
6.951196215787436186e-05 1.103919015271053358e+05 -1.192462220994146913e+07 1.421966148498293750e+14 -3.418036221348344116e+11 1.737658832118017972e+08 7.293969537275795937e+08 1.324492067530383677e-01 -3.514584415125899142e+01 1.610134132155006826e+08
6.981689623930863533e-05 1.103882653634490853e+05 -1.192422826560307853e+07 1.421872197302074062e+14 -3.402938663630617676e+11 1.737604082145774961e+08 7.293569118776301146e+08 1.324520894640488222e-01 -3.499252500607228455e+01 1.610080782387302518e+08
7.012316800121017176e-05 1.103846133696389006e+05 -1.192383260608863458e+07 1.421777840180224688e+14 -3.387907053782886963e+11 1.737549093761498332e+08 7.293166965892690420e+08 1.324549848800884999e-01 -3.483987549195170175e+01 1.610027200325460136e+08
7.043078331169651360e-05 1.103809454772903991e+05 -1.192343522398767062e+07 1.421683075406299062e+14 -3.372941103801627197e+11 1.737493865934781730e+08 7.292763071210253239e+08 1.324578930574131785e-01 -3.468789268415666527e+01 1.609973384965698123e+08
7.073974806462738837e-05 1.103772616177284654e+05 -1.192303611185819842e+07 1.421587901246746562e+14 -3.358040526941343384e+11 1.737438397630831301e+08 7.292357427283439636e+08 1.324608140525300459e-01 -3.453657367072056417e+01 1.609919335299960971e+08
7.105006817971761478e-05 1.103735617219861888e+05 -1.192263526222659275e+07 1.421492315960889688e+14 -3.343205037709077148e+11 1.737382687810452878e+08 7.291950026635750532e+08 1.324637479221983938e-01 -3.438591555239491981e+01 1.609865050315907300e+08
7.136174960265049671e-05 1.103698457208034670e+05 -1.192223266758745164e+07 1.421396317800894062e+14 -3.328434351858937988e+11 1.737326735430029333e+08 7.291540861759600639e+08 1.324666947234314218e-01 -3.423591544259395647e+01 1.609810528996889889e+08
7.167479830519185417e-05 1.103661135446260596e+05 -1.192182832040347718e+07 1.421299905011744062e+14 -3.313728186386651001e+11 1.737270539441506267e+08 7.291129925116218328e+08 1.324696545134969317e-01 -3.408657046733910079e+01 1.609755770321938097e+08
7.198922028530429823e-05 1.103623651236038859e+05 -1.192142221310533024e+07 1.421203075831211875e+14 -3.299086259524144287e+11 1.737214098792371750e+08 7.290717209135476351e+08 1.324726273499192142e-01 -3.393787776520424160e+01 1.609700773265743256e+08
7.230502156726223775e-05 1.103586003875903116e+05 -1.192101433809148520e+07 1.421105828489827812e+14 -3.284508290734135132e+11 1.737157412425631285e+08 7.290302706215817928e+08 1.324756132904791606e-01 -3.378983448726054206e+01 1.609645536798631549e+08
7.262220820176727915e-05 1.103548192661406501e+05 -1.192060468772815727e+07 1.421008161210865312e+14 -3.269994000704777222e+11 1.737100479279807508e+08 7.289886408724108934e+08 1.324786123932166215e-01 -3.364243779702218262e+01 1.609590059886563122e+08
7.294078626606416828e-05 1.103510216885112313e+05 -1.192019325434911065e+07 1.420910072210300312e+14 -3.255543111344290771e+11 1.737043298288902938e+08 7.289468308995542526e+08 1.324816247164302130e-01 -3.349568487039170606e+01 1.609534341491095722e+08
7.326076186405719307e-05 1.103472075836576987e+05 -1.191978003025552072e+07 1.420811559696783125e+14 -3.241155345775632935e+11 1.736985868382384479e+08 7.289048399333466291e+08 1.324846503186795643e-01 -3.334957289560610860e+01 1.609478380569373667e+08
7.358214112642722318e-05 1.103433768802341510e+05 -1.191936500771590136e+07 1.420712621871622812e+14 -3.226830428331207886e+11 1.736928188485181034e+08 7.288626672009297609e+08 1.324876892587865673e-01 -3.320409907318297371e+01 1.609422176074116826e+08
7.390493021074904774e-05 1.103395295065919490e+05 -1.191894817896590941e+07 1.420613256928747812e+14 -3.212568084547573853e+11 1.736870257517639995e+08 7.288203119262402058e+08 1.324907415958352930e-01 -3.305926061586665554e+01 1.609365726953590214e+08
7.422913530160944501e-05 1.103356653907779983e+05 -1.191852953620823473e+07 1.420513463054680938e+14 -3.198368041160184326e+11 1.736812074395528436e+08 7.287777733299922943e+08 1.324938073891749335e-01 -3.291505474857514457e+01 1.609309032151594460e+08
7.455476261072565853e-05 1.103317844605342689e+05 -1.191810907161249034e+07 1.420413238428519375e+14 -3.184230026098164062e+11 1.736753638030007780e+08 7.287350506296733618e+08 1.324968866984196358e-01 -3.277147870834661347e+01 1.609252090607446134e+08
7.488181837706437479e-05 1.103278866432959039e+05 -1.191768677731501497e+07 1.420312581221891562e+14 -3.170153768479078979e+11 1.736694947327609956e+08 7.286921430395241976e+08 1.324999795834497784e-01 -3.262852974428664510e+01 1.609194901255952120e+08
7.521030886696131071e-05 1.103239718661901134e+05 -1.191726264541880228e+07 1.420211489598943438e+14 -3.156138998603759155e+11 1.736636001190225482e+08 7.286490497705286741e+08 1.325030861044148023e-01 -3.248620511751555995e+01 1.609137463027404845e+08
7.554024037424126193e-05 1.103200400560348498e+05 -1.191683666799331829e+07 1.420109961716300938e+14 -3.142185447951124878e+11 1.736576798515082300e+08 7.286057700303995609e+08 1.325062063217330444e-01 -3.234450210111591417e+01 1.609079774847553372e+08
7.587161922033865255e-05 1.103160911393380811e+05 -1.191640883707438968e+07 1.420007995723045938e+14 -3.128292849173045044e+11 1.736517338194723129e+08 7.285623030235724449e+08 1.325093402960921263e-01 -3.220341798008004730e+01 1.609021835637583733e+08
7.620445175441873536e-05 1.103121250422960147e+05 -1.191597914466405660e+07 1.419905589760687500e+14 -3.114460936089214478e+11 1.736457619116990864e+08 7.285186479511870146e+08 1.325124880884515077e-01 -3.206295005125826236e+01 1.608963644314105809e+08
7.653874435349917159e-05 1.103081416907915991e+05 -1.191554758273043670e+07 1.419802741963131562e+14 -3.100689443682048340e+11 1.736397640165007710e+08 7.284748040110720396e+08 1.325156497600445404e-01 -3.192309562330711259e+01 1.608905199789136648e+08
7.687450342257216623e-05 1.103041410103937669e+05 -1.191511414320756122e+07 1.419699450456648438e+14 -3.086978108091613770e+11 1.736337400217154026e+08 7.284307703977382183e+08 1.325188253723774134e-01 -3.178385201663769877e+01 1.608846500970068574e+08
7.721173539472736243e-05 1.103001229263560381e+05 -1.191467881799530052e+07 1.419595713359859062e+14 -3.073326666610567627e+11 1.736276898147054613e+08 7.283865463023641109e+08 1.325220149872323727e-01 -3.164521656336425437e+01 1.608787546759670079e+08
7.755044673127492547e-05 1.102960873636150936e+05 -1.191424159895916097e+07 1.419491528783689375e+14 -3.059734857679127197e+11 1.736216132823550403e+08 7.283421309127815962e+08 1.325252186666676935e-01 -3.150718660725320674e+01 1.608728336056049466e+08
7.789064392186939936e-05 1.102920342467892769e+05 -1.191380247793015651e+07 1.419386894831347500e+14 -3.046202420880051270e+11 1.736155103110687137e+08 7.282975234134609699e+08 1.325284364730202058e-01 -3.136975950367225252e+01 1.608668867752644718e+08
7.823233348463407835e-05 1.102879635001780553e+05 -1.191336144670470804e+07 1.419281809598300938e+14 -3.032729096933663940e+11 1.736093807867692709e+08 7.282527229855061769e+08 1.325316684689047397e-01 -3.123293261953950051e+01 1.608609140738202035e+08
7.857552196628583927e-05 1.102838750477599096e+05 -1.191291849704445712e+07 1.419176271172239688e+14 -3.019314627692875366e+11 1.736032245948953032e+08 7.282077288066326380e+08 1.325349147172173447e-01 -3.109670333327326475e+01 1.608549153896757662e+08
7.892021594226063795e-05 1.102797688131912000e+05 -1.191247362067610584e+07 1.419070277633040938e+14 -3.005958756138228149e+11 1.735970416203996837e+08 7.281625400511566401e+08 1.325381752811350955e-01 -3.096106903474167638e+01 1.608488906107610762e+08
7.926642201683942570e-05 1.102756447198054375e+05 -1.191202680929139443e+07 1.418963827052769062e+14 -2.992661226373008423e+11 1.735908317477484047e+08 7.281171558899881840e+08 1.325414502241186732e-01 -3.082602712521278576e+01 1.608428396245326996e+08
7.961414682327474352e-05 1.102715026906109997e+05 -1.191157805454676785e+07 1.418856917495601562e+14 -2.979421783618289185e+11 1.735845948609162569e+08 7.280715754906076193e+08 1.325447396099122821e-01 -3.069157501730464688e+01 1.608367623179684579e+08
7.996339702391777702e-05 1.102673426482905488e+05 -1.191112734806342423e+07 1.418749547017844062e+14 -2.966240174208102417e+11 1.735783308433876634e+08 7.280257980170601606e+08 1.325480435025467862e-01 -3.055771013493596655e+01 1.608306585775691867e+08
8.031417931034600765e-05 1.102631645151997509e+05 -1.191067468142702989e+07 1.418641713667868750e+14 -2.953116145584538574e+11 1.735720395781525373e+08 7.279798226299434900e+08 1.325513619663378773e-01 -3.042442991327631319e+01 1.608245282893533111e+08
8.066650040349144677e-05 1.102589682133651368e+05 -1.191022004618764110e+07 1.418533415486099375e+14 -2.940049446292930298e+11 1.735657209477050602e+08 7.279336484863857031e+08 1.325546950658913758e-01 -3.029173179869755472e+01 1.608183713388575315e+08
8.102036705376941170e-05 1.102547536644838256e+05 -1.190976343385956995e+07 1.418424650504985000e+14 -2.927039825977026978e+11 1.735593748340420127e+08 7.278872747400431633e+08 1.325580428661014276e-01 -3.015961324872439420e+01 1.608121876111337841e+08
8.137578604120781686e-05 1.102505207899212110e+05 -1.190930483592116646e+07 1.418315416748952812e+14 -2.914087035374191895e+11 1.735530011186597943e+08 7.278407005410771370e+08 1.325614054321531954e-01 -3.002807173198604573e+01 1.608059769907467067e+08
8.173276417557710186e-05 1.102462695107104082e+05 -1.190884424381477758e+07 1.418205712234403750e+14 -2.901190826310645142e+11 1.735465996825535595e+08 7.277939250361484289e+08 1.325647828295243025e-01 -2.989710472816753040e+01 1.607997393617732823e+08
8.209130829652074230e-05 1.102419997475504642e+05 -1.190838164894649945e+07 1.418095534969657500e+14 -2.888350951696685181e+11 1.735401704062140286e+08 7.277469473683998585e+08 1.325681751239848050e-01 -2.976670972796136994e+01 1.607934746077988148e+08
8.245142527368624853e-05 1.102377114208049170e+05 -1.190791704268610477e+07 1.417984882954941875e+14 -2.875567165521972656e+11 1.735337131696263254e+08 7.276997666774412394e+08 1.325715823816011885e-01 -2.963688423301972819e+01 1.607871826119170487e+08
8.281312200685680134e-05 1.102334044505009660e+05 -1.190745041636684164e+07 1.417873754182348750e+14 -2.862839222850805054e+11 1.735272278522673547e+08 7.276523820993422270e+08 1.325750046687339534e-01 -2.950762575590617942e+01 1.607808632567259371e+08
8.317640542608342974e-05 1.102290787563273188e+05 -1.190698176128532551e+07 1.417762146635814062e+14 -2.850166879817433472e+11 1.735207143331041336e+08 7.276047927666095495e+08 1.325784420520432216e-01 -2.937893182004851766e+01 1.607745164243278503e+08
8.354128249181783929e-05 1.102247342576334195e+05 -1.190651106870135479e+07 1.417650058291078750e+14 -2.837549893621380005e+11 1.735141724905914068e+08 7.275569978081805706e+08 1.325818945984866548e-01 -2.925079995969089097e+01 1.607681419963257909e+08
8.390776019504575544e-05 1.102203708734282409e+05 -1.190603832983780280e+07 1.417537487115669375e+14 -2.824988022522796631e+11 1.735076022026695013e+08 7.275089963494111300e+08 1.325853623753218691e-01 -2.912322771984663561e+01 1.607617398538221419e+08
8.427584555742080889e-05 1.102159885223781021e+05 -1.190556353588042967e+07 1.417424431068857188e+14 -2.812481025837825317e+11 1.735010033467626870e+08 7.274607875120531321e+08 1.325888454501090441e-01 -2.899621265625151523e+01 1.607553098774168789e+08
8.464554563139918000e-05 1.102115871228058968e+05 -1.190508667797775380e+07 1.417310888101633750e+14 -2.800028663933988647e+11 1.734943757997767329e+08 7.274123704142478704e+08 1.325923438907109508e-01 -2.886975233531659413e+01 1.607488519472050965e+08
8.501686750037463613e-05 1.102071665926895657e+05 -1.190460774724089168e+07 1.417196856156678438e+14 -2.787630698225598755e+11 1.734877194380968809e+08 7.273637441705102921e+08 1.325958577652946446e-01 -2.874384433408172512e+01 1.607423659427750707e+08
8.538981827881427379e-05 1.102027268496608012e+05 -1.190412673474342003e+07 1.417082333168330312e+14 -2.775286891169190674e+11 1.734810341375857592e+08 7.273149078917164803e+08 1.325993871423328252e-01 -2.861848624016908005e+01 1.607358517432062030e+08
8.576440511239481637e-05 1.101982678110033739e+05 -1.190364363152118213e+07 1.416967317062548125e+14 -2.762997006258959351e+11 1.734743197735808492e+08 7.272658606850870848e+08 1.326029320906050302e-01 -2.849367565173696448e+01 1.607293092270665169e+08
8.614063517813957602e-05 1.101937893936519249e+05 -1.190315842857220396e+07 1.416851805756895000e+14 -2.750760808022241211e+11 1.734675762208934426e+08 7.272166016541754007e+08 1.326064926792001053e-01 -2.836941017743383142e+01 1.607227382724118233e+08
8.651851568455590333e-05 1.101892915141903504e+05 -1.190267111685646698e+07 1.416735797160491875e+14 -2.738578062014991760e+11 1.734608033538052142e+08 7.271671298988510370e+08 1.326100689775167041e-01 -2.824568743635244061e+01 1.607161387567822933e+08
8.689805387177334183e-05 1.101847740888508270e+05 -1.190218168729581498e+07 1.416619289173998438e+14 -2.726448534817303772e+11 1.734540010460667014e+08 7.271174445152909756e+08 1.326136610552642592e-01 -2.812250505798414579e+01 1.607095105572009981e+08
8.727925701168228389e-05 1.101802370335120504e+05 -1.190169013077377155e+07 1.416502279689577812e+14 -2.714371994028928833e+11 1.734471691708953381e+08 7.270675445959620476e+08 1.326172689824653417e-01 -2.799986068217358337e+01 1.607028535501719713e+08
8.766213240807343976e-05 1.101756802636975044e+05 -1.190119643813537806e+07 1.416384766590862188e+14 -2.702348208264822083e+11 1.734403076009730995e+08 7.270174292296030521e+08 1.326208928294575207e-01 -2.787775195907352455e+01 1.606961676116780043e+08
8.804668739677759125e-05 1.101711036945748638e+05 -1.190070060018704087e+07 1.416266747752921875e+14 -2.690376947150712585e+11 1.734334162084439099e+08 7.269670975012202263e+08 1.326245326668924474e-01 -2.775617654909956045e+01 1.606894526171773672e+08
8.843292934580628049e-05 1.101665072409535933e+05 -1.190020260769639909e+07 1.416148221042241875e+14 -2.678457981318692322e+11 1.734264948649121523e+08 7.269165484920623302e+08 1.326281885657407122e-01 -2.763513212288570031e+01 1.606827084416041970e+08
8.882086565549294598e-05 1.101618908172844531e+05 -1.189970245139215700e+07 1.416029184316685000e+14 -2.666591082402819214e+11 1.734195434414402544e+08 7.268657812796168327e+08 1.326318605972901798e-01 -2.751461636123931598e+01 1.606759349593640566e+08
8.921050375863468201e-05 1.101572543376574758e+05 -1.189920012196389213e+07 1.415909635425455000e+14 -2.654776023034734192e+11 1.734125618085459769e+08 7.268147949375897646e+08 1.326355488331484866e-01 -2.739462695509687507e+01 1.606691320443323255e+08
8.960185112063467569e-05 1.101525977158002352e+05 -1.189869561006196029e+07 1.415789572209077500e+14 -2.643012576839319458e+11 1.734055498362011313e+08 7.267635885358877182e+08 1.326392533452467326e-01 -2.727516160547998325e+01 1.606622995698536038e+08
8.999491523964522682e-05 1.101479208650771325e+05 -1.189818890629727207e+07 1.415668992499354688e+14 -2.631300518430346069e+11 1.733985073938289285e+08 7.267121611406122446e+08 1.326429742058371497e-01 -2.715621802345082614e+01 1.606554374087371528e+08
9.038970364671147241e-05 1.101432236984874471e+05 -1.189768000124118291e+07 1.415547894119344062e+14 -2.619639623406165161e+11 1.733914343503012061e+08 7.266605118140399456e+08 1.326467114874972097e-01 -2.703779393006866627e+01 1.606485454332565665e+08
9.078622390591557204e-05 1.101385061286640412e+05 -1.189716888542531617e+07 1.415426274883322500e+14 -2.608029668345407715e+11 1.733843305739370883e+08 7.266086396146100760e+08 1.326504652631302628e-01 -2.691988705634605594e+01 1.606416235151467323e+08
9.118448361452170629e-05 1.101337680678716861e+05 -1.189665554934138432e+07 1.415304132596751562e+14 -2.596470430802696838e+11 1.733771959325003326e+08 7.265565435969079733e+08 1.326542356059670080e-01 -2.680249514320539461e+01 1.606346715256019235e+08
9.158449040312164452e-05 1.101290094280060293e+05 -1.189613998344106972e+07 1.415181465056252812e+14 -2.584961689304396057e+11 1.733700302931970358e+08 7.265042228116550446e+08 1.326580225895668264e-01 -2.668561594143558224e+01 1.606276893352735043e+08
9.198625193578092237e-05 1.101242301205913682e+05 -1.189562217813582160e+07 1.415058270049568438e+14 -2.573503223344356384e+11 1.733628335226737559e+08 7.264516763056867123e+08 1.326618262878205279e-01 -2.656924721164908476e+01 1.606206768142682016e+08
9.238977591018566983e-05 1.101194300567800528e+05 -1.189510212379674241e+07 1.414934545355537812e+14 -2.562094813379702148e+11 1.733556054870150685e+08 7.263989031219472885e+08 1.326656467749499912e-01 -2.645338672423882542e+01 1.606136338321454525e+08
9.279507005779015765e-05 1.101146091473500710e+05 -1.189457981075434200e+07 1.414810288744048125e+14 -2.550736240826605530e+11 1.733483460517403781e+08 7.263459022994651794e+08 1.326694841255111057e-01 -2.633803225933560199e+01 1.606065602579146624e+08
9.320214214396481801e-05 1.101097673027042911e+05 -1.189405522929847427e+07 1.414685497976023750e+14 -2.539427288056123352e+11 1.733410550818035305e+08 7.262926728733468056e+08 1.326733384143946870e-01 -2.622318160676553589e+01 1.605994559600344300e+08
9.361099996814517326e-05 1.101049044328687596e+05 -1.189352836967811733e+07 1.414560170803382188e+14 -2.528167738390009155e+11 1.733337324415889978e+08 7.262392138747590780e+08 1.326772097168278097e-01 -2.610883256600760305e+01 1.605923208064091206e+08
9.402165136398115764e-05 1.101000204474906641e+05 -1.189299922210119851e+07 1.414434304968997188e+14 -2.516957376096566467e+11 1.733263779949099422e+08 7.261855243309098482e+08 1.326810981083765828e-01 -2.599498294615172256e+01 1.605851546643870473e+08
9.443410419948726573e-05 1.100951152558377507e+05 -1.189246777673448063e+07 1.414307898206679688e+14 -2.505795986386518860e+11 1.733189916050064564e+08 7.261316032650423050e+08 1.326850036649458164e-01 -2.588163056585647936e+01 1.605779574007583559e+08
9.484836637719327014e-05 1.100901887667959527e+05 -1.189193402370334044e+07 1.414180948241131250e+14 -2.494683355408890991e+11 1.733115731345424950e+08 7.260774496964118481e+08 1.326889264627821308e-01 -2.576877325330758239e+01 1.605707288817524314e+08
9.526444583429565741e-05 1.100852408888682985e+05 -1.189139795309164375e+07 1.414053452787921250e+14 -2.483619270246912231e+11 1.733041224456041455e+08 7.260230626402751207e+08 1.326928665784749550e-01 -2.565640884617613082e+01 1.605634689730361402e+08
9.568235054280970094e-05 1.100802715301732387e+05 -1.189085955494154245e+07 1.413925409553445625e+14 -2.472603518913932800e+11 1.732966393996966481e+08 7.259684411078739166e+08 1.326968240889579709e-01 -2.554453519157716102e+01 1.605561775397108197e+08
9.610208850972215729e-05 1.100752805984433217e+05 -1.189031881925337203e+07 1.413796816234909062e+14 -2.461635890349378052e+11 1.732891238577433527e+08 7.259135841064230204e+08 1.327007990715111385e-01 -2.543315014602848834e+01 1.605488544463114142e+08
9.652366777714480278e-05 1.100702680010233016e+05 -1.188977573598538712e+07 1.413667670520268438e+14 -2.450716174414678040e+11 1.732815756800816059e+08 7.258584906390905380e+08 1.327047916037613629e-01 -2.532225157540952054e+01 1.605414995568019748e+08
9.694709642246834955e-05 1.100652336448687274e+05 -1.188923029505368881e+07 1.413537970088224375e+14 -2.439844161889268494e+11 1.732739947264617980e+08 7.258031597049850225e+08 1.327088017636859074e-01 -2.521183735492056144e+01 1.605341127345760167e+08
9.737238255851731025e-05 1.100601774365445017e+05 -1.188868248633197881e+07 1.413407712608167188e+14 -2.429019644466561584e+11 1.732663808560445011e+08 7.257475902991415262e+08 1.327128296296115895e-01 -2.510190536904186231e+01 1.605266938424516916e+08
9.779953433370545913e-05 1.100550992822233675e+05 -1.188813229965144396e+07 1.413276895740159375e+14 -2.418242414749965820e+11 1.732587339273975790e+08 7.256917814125066996e+08 1.327168752802179719e-01 -2.499245351149318140e+01 1.605192427426711917e+08
9.822855993219187579e-05 1.100499990876839729e+05 -1.188757972480057925e+07 1.413145517134898125e+14 -2.407512266248913879e+11 1.732510537984954417e+08 7.256357320319198370e+08 1.327209387945393892e-01 -2.488347968519358488e+01 1.605117592968984842e+08
9.865946757403781569e-05 1.100448767583094595e+05 -1.188702475152495131e+07 1.413013574433668438e+14 -2.396828993374890442e+11 1.732433403267142773e+08 7.255794411400994062e+08 1.327250202519650868e-01 -2.477498180222104551e+01 1.605042433662151694e+08
9.909226551536416347e-05 1.100397321990863566e+05 -1.188646736952714436e+07 1.412881065268335625e+14 -2.386192391437517090e+11 1.732355933688321710e+08 7.255229077156327963e+08 1.327291197322418015e-01 -2.466695778377248871e+01 1.604966948111205101e+08
9.952696204850964505e-05 1.100345653146022087e+05 -1.188590756846648082e+07 1.412747987261287812e+14 -2.375602256640610046e+11 1.732278127810243964e+08 7.254661307329524755e+08 1.327332373154753720e-01 -2.455940556012408038e+01 1.604891134915275872e+08
9.996356550218969044e-05 1.100293760090445430e+05 -1.188534533795890212e+07 1.412614338025414062e+14 -2.365058386078285522e+11 1.732199984188629985e+08 7.254091091623269320e+08 1.327373730821320152e-01 -2.445232307059142585e+01 1.604814992667612135e+08
1.004020842416560554e-04 1.100241641861990793e+05 -1.188478066757679358e+07 1.412480115164070938e+14 -2.354560577731070251e+11 1.732121501373129487e+08 7.253518419698427916e+08 1.327415271130406027e-01 -2.434570826349018091e+01 1.604738519955562055e+08
1.008425266688570121e-04 1.100189297494480270e+05 -1.188421354684878141e+07 1.412345316271040938e+14 -2.344108630462026978e+11 1.732042677907302976e+08 7.252943281173884869e+08 1.327456994893937425e-01 -2.423955909609671977e+01 1.604661715360541046e+08
