# r  vx
2.772877777151338868e-06 -1.029691769041671250e+04
2.785041797726456024e-06 -1.025218827899043754e+04
2.797259179253061822e-06 -1.020765422868425412e+04
2.809530155814215680e-06 -1.016331468622969624e+04
2.821854962519849034e-06 -1.011916880208790826e+04
2.834233835511268587e-06 -1.007521573043577700e+04
2.846667011965684975e-06 -1.003145462913457595e+04
2.859154730100752010e-06 -9.987884659729554187e+03
2.871697229179134312e-06 -9.944504987429922039e+03
2.884294749513091448e-06 -9.901314781083910930e+03
2.896947532469079863e-06 -9.858313213176188583e+03
2.909655820472378946e-06 -9.815499459805678271e+03
2.922419857011737438e-06 -9.772872700665404409e+03
2.935239886644035494e-06 -9.730432119033019262e+03
2.948116154998972165e-06 -9.688176901756653024e+03
2.961048908783772362e-06 -9.646106239229646235e+03
2.974038395787912028e-06 -9.604219325386200580e+03
2.987084864887864911e-06 -9.562515357681404566e+03
3.000188566051875169e-06 -9.520993537073005427e+03
3.013349750344742688e-06 -9.479653068008750779e+03
3.026568669932634644e-06 -9.438493158412236880e+03
3.039845578087918261e-06 -9.397513019666328546e+03
3.053180729194010909e-06 -9.356711866599265704e+03
3.066574378750256484e-06 -9.316088917466749990e+03
3.080026783376819557e-06 -9.275643393938642475e+03
3.093538200819602402e-06 -9.235374521087278481e+03
3.107108889955182353e-06 -9.195281527363884379e+03
3.120739110795774992e-06 -9.155363644598759493e+03
3.134429124494211314e-06 -9.115620107967546573e+03
3.148179193348945388e-06 -9.076050155990998974e+03
3.161989580809078107e-06 -9.036653030516463332e+03
3.175860551479404658e-06 -8.997427976699600549e+03
3.189792371125485286e-06 -8.958374242997839247e+03
3.203785306678736808e-06 -8.919491081144233249e+03
3.217839626241546149e-06 -8.880777746147345169e+03
3.231955599092408873e-06 -8.842233496261325854e+03
3.246133495691087184e-06 -8.803857592988666511e+03
3.260373587683792076e-06 -8.765649301052684677e+03
3.274676147908388776e-06 -8.727607888385544356e+03
3.289041450399623780e-06 -8.689732626123666705e+03
3.303469770394375191e-06 -8.652022788581060013e+03
3.317961384336925074e-06 -8.614477653243242457e+03
3.332516569884259338e-06 -8.577096500753807049e+03
3.347135605911384567e-06 -8.539878614893970735e+03
3.361818772516672372e-06 -8.502823282573683173e+03
3.376566351027224921e-06 -8.465929793821223939e+03
3.391378624004267997e-06 -8.429197441762169547e+03
3.406255875248562270e-06 -8.392625522611946508e+03
3.421198389805840401e-06 -8.356213335657472271e+03
3.436206453972269979e-06 -8.319960183244686050e+03
3.451280355299940179e-06 -8.283865370773393806e+03
3.466420382602367053e-06 -8.247928206671629596e+03
3.481626825960032700e-06 -8.212148002385494692e+03
3.496899976725936298e-06 -8.176524072375414107e+03
3.512240127531183672e-06 -8.141055734095305525e+03
3.527647572290587881e-06 -8.105742307970880574e+03
3.543122606208306216e-06 -8.070583117406025849e+03
3.558665525783490761e-06 -8.035577488760086453e+03
3.574276628815973253e-06 -8.000724751323017699e+03
3.589956214411967733e-06 -7.966024237326964794e+03
3.605704582989806226e-06 -7.931475281915488267e+03
3.621522036285688827e-06 -7.897077223135822351e+03
3.637408877359468091e-06 -7.862829401926037463e+03
3.653365410600456709e-06 -7.828731162102151757e+03
3.669391941733256369e-06 -7.794781850349905653e+03
3.685488777823617952e-06 -7.760980816207318639e+03
3.701656227284323754e-06 -7.727327412047313373e+03
3.717894599881097233e-06 -7.693820993078488755e+03
3.734204206738536898e-06 -7.660460917324274305e+03
3.750585360346079001e-06 -7.627246545609117675e+03
3.767038374563983090e-06 -7.594177241553137719e+03
3.783563564629347641e-06 -7.561252371551774559e+03
3.800161247162147709e-06 -7.528471304771295763e+03
3.816831740171302221e-06 -7.495833413129408655e+03
3.833575363060768382e-06 -7.463338071291937013e+03
3.850392436635658945e-06 -7.430984656653501588e+03
3.867283283108389554e-06 -7.398772549326421540e+03
3.884248226104854460e-06 -7.366701132131438499e+03
3.901287590670623416e-06 -7.334769790587473835e+03
3.918401703277172446e-06 -7.302977912893254143e+03
3.935590891828138344e-06 -7.271324889922481816e+03
3.952855485665599417e-06 -7.239810115208455500e+03
3.970195815576388426e-06 -7.208432984933466287e+03
3.987612213798429235e-06 -7.177192897915360845e+03
4.005105014027100575e-06 -7.146089255598781165e+03
4.022674551421633678e-06 -7.115121462047082787e+03
4.040321162611529403e-06 -7.084288923916948079e+03
4.058045185703010931e-06 -7.053591050465332955e+03
4.075846960285501874e-06 -7.023027253524232947e+03
4.093726827438129792e-06 -6.992596947497798283e+03
4.111685129736264443e-06 -6.962299549345274500e+03
4.129722211258082287e-06 -6.932134478572907938e+03
4.147838417591153861e-06 -6.902101157224096823e+03
4.166034095839067576e-06 -6.872199009864405525e+03
4.184309594628085705e-06 -6.842427463573264504e+03
4.202665264113816457e-06 -6.812785947933376519e+03
4.221101455987922481e-06 -6.783273895019009615e+03
4.239618523484869179e-06 -6.753890739381550702e+03
4.258216821388679787e-06 -6.724635918046133156e+03
4.276896706039742142e-06 -6.695508870493750692e+03
4.295658535341631521e-06 -6.666509038656216035e+03
4.314502668767971618e-06 -6.637635866902665839e+03
4.333429467369316680e-06 -6.608888802024154757e+03
4.352439293780076004e-06 -6.580267293234346653e+03
4.371532512225456219e-06 -6.551770792149612134e+03
4.390709488528439989e-06 -6.523398752779356073e+03
4.409970590116801143e-06 -6.495150631522449657e+03
4.429316186030137586e-06 -6.467025887148205584e+03
