# r  R1s  dR1s
# H Koga 1999: single 1s orbital (occ=1, l=0)
# R1s = 2*exp(-r) analytically (zeta=1, n=1 STO normalised)
# Column index: 0=r, 1=R1s, 2=dR1s
1.588103358765705282e-06 1.999996823795804568e+00 -1.999996823795804568e+00
1.601515349414318463e-06 1.999996796971865942e+00 -1.999996796971865942e+00
1.615040608190075593e-06 1.999996769921392081e+00 -1.999996769921392081e+00
1.628680091674961019e-06 1.999996742642469183e+00 -1.999996742642469183e+00
1.642434764529569281e-06 1.999996715133168568e+00 -1.999996715133168568e+00
1.656305599561332344e-06 1.999996687391544237e+00 -1.999996687391544237e+00
1.670293577793320697e-06 1.999996659415634204e+00 -1.999996659415634204e+00
1.684399688533627847e-06 1.999996631203460051e+00 -1.999996631203460051e+00
1.698624929445339046e-06 1.999996602753026487e+00 -1.999996602753026487e+00
1.712970306617092106e-06 1.999996574062321120e+00 -1.999996574062321120e+00
1.727436834634233673e-06 1.999996545129314685e+00 -1.999996545129314685e+00
1.742025536650575191e-06 1.999996515951961262e+00 -1.999996515951961262e+00
1.756737444460758116e-06 1.999996486528197170e+00 -1.999996486528197170e+00
1.771573598573226215e-06 1.999996456855941407e+00 -1.999996456855941407e+00
1.786535048283817492e-06 1.999996426933095206e+00 -1.999996426933095206e+00
1.801622851749975492e-06 1.999996396757542261e+00 -1.999996396757542261e+00
1.816838076065588266e-06 1.999996366327148722e+00 -1.999996366327148722e+00
1.832181797336459849e-06 1.999996335639762313e+00 -1.999996335639762313e+00
1.847655100756417868e-06 1.999996304693212323e+00 -1.999996304693212323e+00
1.863259080684063829e-06 1.999996273485310283e+00 -1.999996273485310283e+00
1.878994840720174358e-06 1.999996242013849068e+00 -1.999996242013849068e+00
1.894863493785751894e-06 1.999996210276602904e+00 -1.999996210276602904e+00
1.910866162200737979e-06 1.999996178271326919e+00 -1.999996178271326919e+00
1.927003977763388719e-06 1.999996145995757812e+00 -1.999996145995757812e+00
1.943278081830324476e-06 1.999996113447612744e+00 -1.999996113447612744e+00
1.959689625397249568e-06 1.999996080624589556e+00 -1.999996080624589556e+00
1.976239769180359125e-06 1.999996047524367215e+00 -1.999996047524367215e+00
1.992929683698432247e-06 1.999996014144604262e+00 -1.999996014144604262e+00
2.009760549355615505e-06 1.999995980482940361e+00 -1.999995980482940361e+00
2.026733556524909043e-06 1.999995946536994529e+00 -1.999995946536994529e+00
2.043849905632355730e-06 1.999995912304366019e+00 -1.999995912304366019e+00
2.061110807241943077e-06 1.999995877782633658e+00 -1.999995877782633658e+00
2.078517482141220064e-06 1.999995842969355841e+00 -1.999995842969355841e+00
2.096071161427638590e-06 1.999995807862070762e+00 -1.999995807862070762e+00
2.113773086595622536e-06 1.999995772458294852e+00 -1.999995772458294852e+00
2.131624509624376279e-06 1.999995736755524556e+00 -1.999995736755524556e+00
2.149626693066426740e-06 1.999995700751234784e+00 -1.999995700751234784e+00
2.167780910136922683e-06 1.999995664442878907e+00 -1.999995664442878907e+00
2.186088444803681089e-06 1.999995627827889422e+00 -1.999995627827889422e+00
2.204550591877997564e-06 1.999995590903676179e+00 -1.999995590903676179e+00
2.223168657106222028e-06 1.999995553667628156e+00 -1.999995553667628156e+00
2.241943957262109029e-06 1.999995516117111682e+00 -1.999995516117111682e+00
2.260877820239946897e-06 1.999995478249471104e+00 -1.999995478249471104e+00
2.279971585148474214e-06 1.999995440062027896e+00 -1.999995440062027896e+00
2.299226602405588688e-06 1.999995401552081553e+00 -1.999995401552081553e+00
2.318644233833856468e-06 1.999995362716908476e+00 -1.999995362716908476e+00
2.338225852756827838e-06 1.999995323553761750e+00 -1.999995323553761750e+00
2.357972844096165640e-06 1.999995284059871814e+00 -1.999995284059871814e+00
2.377886604469597007e-06 1.999995244232445346e+00 -1.999995244232445346e+00
2.397968542289686727e-06 1.999995204068665711e+00 -1.999995204068665711e+00
2.418220077863450854e-06 1.999995163565692069e+00 -1.999995163565692069e+00
2.438642643492806770e-06 1.999995122720660046e+00 -1.999995122720660046e+00
2.459237683575874940e-06 1.999995081530680618e+00 -1.999995081530680618e+00
2.480006654709134047e-06 1.999995039992841006e+00 -1.999995039992841006e+00
2.500951025790440106e-06 1.999994998104203114e+00 -1.999994998104203114e+00
2.522072278122914628e-06 1.999994955861804646e+00 -1.999994955861804646e+00
2.543371905519711588e-06 1.999994913262657770e+00 -1.999994913262657770e+00
2.564851414409666997e-06 1.999994870303749561e+00 -1.999994870303749561e+00
2.586512323943842514e-06 1.999994826982042229e+00 -1.999994826982042229e+00
2.608356166102969461e-06 1.999994783294471334e+00 -1.999994783294471334e+00
2.630384485805797044e-06 1.999994739237947350e+00 -1.999994739237947350e+00
2.652598841018359598e-06 1.999994694809354323e+00 -1.999994694809354323e+00
2.675000802864162027e-06 1.999994650005549879e+00 -1.999994650005549879e+00
2.697591955735302050e-06 1.999994604823365441e+00 -1.999994604823365441e+00
2.720373897404524196e-06 1.999994559259605564e+00 -1.999994559259605564e+00
2.743348239138224583e-06 1.999994513311047717e+00 -1.999994513311047717e+00
2.766516605810409035e-06 1.999994466974442053e+00 -1.999994466974442053e+00
2.789880636017611743e-06 1.999994420246511417e+00 -1.999994420246511417e+00
2.813441982194788000e-06 1.999994373123951119e+00 -1.999994373123951119e+00
2.837202310732181880e-06 1.999994325603428269e+00 -1.999994325603428269e+00
2.861163302093184522e-06 1.999994277681582000e+00 -1.999994277681582000e+00
2.885326650933183014e-06 1.999994229355023245e+00 -1.999994229355023245e+00
2.909694066219418521e-06 1.999994180620333850e+00 -1.999994180620333850e+00
2.934267271351854922e-06 1.999994131474067238e+00 -1.999994131474067238e+00
2.959048004285062191e-06 1.999994081912747301e+00 -1.999994081912747301e+00
2.984038017651140363e-06 1.999994031932869065e+00 -1.999994031932869065e+00
3.009239078883671790e-06 1.999993981530897802e+00 -1.999993981530897802e+00
3.034652970342724995e-06 1.999993930703268363e+00 -1.999993930703268363e+00
3.060281489440912233e-06 1.999993879446386513e+00 -1.999993879446386513e+00
3.086126448770515584e-06 1.999993827756626708e+00 -1.999993827756626708e+00
3.112189676231679036e-06 1.999993775630333204e+00 -1.999993775630333204e+00
3.138473015161690698e-06 1.999993723063819617e+00 -1.999993723063819617e+00
3.164978324465355577e-06 1.999993670053368255e+00 -1.999993670053368255e+00
3.191707478746462284e-06 1.999993616595229451e+00 -1.999993616595229451e+00
3.218662368440371646e-06 1.999993562685622894e+00 -1.999993562685622894e+00
3.245844899947714079e-06 1.999993508320735636e+00 -1.999993508320735636e+00
3.273256995769224105e-06 1.999993453496722751e+00 -1.999993453496722751e+00
3.300900594641708622e-06 1.999993398209706674e+00 -1.999993398209706674e+00
3.328777651675165868e-06 1.999993342455777423e+00 -1.999993342455777423e+00
3.356890138491061007e-06 1.999993286230991707e+00 -1.999993286230991707e+00
3.385240043361771472e-06 1.999993229531373151e+00 -1.999993229531373151e+00
3.413829371351208406e-06 1.999993172352911408e+00 -1.999993172352911408e+00
3.442660144456624382e-06 1.999993114691563045e+00 -1.999993114691563045e+00
3.471734401751623053e-06 1.999993056543249326e+00 -1.999993056543249326e+00
3.501054199530371597e-06 1.999992997903858205e+00 -1.999992997903858205e+00
3.530621611453033732e-06 1.999992938769242334e+00 -1.999992938769242334e+00
3.560438728692432622e-06 1.999992879135219281e+00 -1.999992879135219281e+00
3.590507660081946219e-06 1.999992818997571531e+00 -1.999992818997571531e+00
3.620830532264661720e-06 1.999992758352045819e+00 -1.999992758352045819e+00
3.651409489843776427e-06 1.999992697194353131e+00 -1.999992697194353131e+00
3.682246695534283141e-06 1.999992635520167816e+00 -1.999992635520167816e+00
3.713344330315923557e-06 1.999992573325128253e+00 -1.999992573325128253e+00
3.744704593587443554e-06 1.999992510604835516e+00 -1.999992510604835516e+00
3.776329703322145286e-06 1.999992447354854042e+00 -1.999992447354854042e+00
3.808221896224753879e-06 1.999992383570710075e+00 -1.999992383570710075e+00
3.840383427889611413e-06 1.999992319247892780e+00 -1.999992319247892780e+00
3.872816572960204998e-06 1.999992254381852685e+00 -1.999992254381852685e+00
3.905523625290039925e-06 1.999992188968002571e+00 -1.999992188968002571e+00
3.938506898104876971e-06 1.999992123001715694e+00 -1.999992123001715694e+00
3.971768724166333844e-06 1.999992056478326674e+00 -1.999992056478326674e+00
4.005311455936874503e-06 1.999991989393130609e+00 -1.999991989393130609e+00
4.039137465746185905e-06 1.999991921741383072e+00 -1.999991921741383072e+00
4.073249145958961678e-06 1.999991853518299445e+00 -1.999991853518299445e+00
4.107648909144106276e-06 1.999991784719054477e+00 -1.999991784719054477e+00
4.142339188245363832e-06 1.999991715338782505e+00 -1.999991715338782505e+00
4.177322436753389513e-06 1.999991645372576565e+00 -1.999991645372576565e+00
4.212601128879274387e-06 1.999991574815488171e+00 -1.999991574815488171e+00
4.248177759729533957e-06 1.999991503662527537e+00 -1.999991503662527537e+00
4.284054845482580699e-06 1.999991431908662243e+00 -1.999991431908662243e+00
4.320234923566677216e-06 1.999991359548817238e+00 -1.999991359548817238e+00
4.356720552839397953e-06 1.999991286577875282e+00 -1.999991286577875282e+00
4.393514313768609648e-06 1.999991212990675393e+00 -1.999991212990675393e+00
4.430618808614972200e-06 1.999991138782013067e+00 -1.999991138782013067e+00
4.468036661615987072e-06 1.999991063946640057e+00 -1.999991063946640057e+00
4.505770519171599150e-06 1.999990988479263487e+00 -1.999990988479263487e+00
4.543823050031362228e-06 1.999990912374546292e+00 -1.999990912374546292e+00
4.582196945483191823e-06 1.999990835627105445e+00 -1.999990835627105445e+00
4.620894919543701956e-06 1.999990758231513510e+00 -1.999990758231513510e+00
4.659919709150161448e-06 1.999990680182296421e+00 -1.999990680182296421e+00
4.699274074354064669e-06 1.999990601473934371e+00 -1.999990601473934371e+00
4.738960798516333664e-06 1.999990522100860701e+00 -1.999990522100860701e+00
4.778982688504177084e-06 1.999990442057461681e+00 -1.999990442057461681e+00
4.819342574889605909e-06 1.999990361338076283e+00 -1.999990361338076283e+00
4.860043312149628838e-06 1.999990279936995741e+00 -1.999990279936995741e+00
4.901087778868134121e-06 1.999990197848462881e+00 -1.999990197848462881e+00
4.942478877939482398e-06 1.999990115066672125e+00 -1.999990115066672125e+00
4.984219536773812240e-06 1.999990031585768824e+00 -1.999990031585768824e+00
5.026312707504085493e-06 1.999989947399848811e+00 -1.999989947399848811e+00
5.068761367194878362e-06 1.999989862502957960e+00 -1.999989862502957960e+00
5.111568518052934313e-06 1.999989776889091964e+00 -1.999989776889091964e+00
5.154737187639499148e-06 1.999989690552195887e+00 -1.999989690552195887e+00
5.198270429084446691e-06 1.999989603486163725e+00 -1.999989603486163725e+00
5.242171321302211208e-06 1.999989515684837738e+00 -1.999989515684837738e+00
5.286442969209547717e-06 1.999989427142008003e+00 -1.999989427142008003e+00
5.331088503945127823e-06 1.999989337851412641e+00 -1.999989337851412641e+00
5.376111083090991397e-06 1.999989247806736259e+00 -1.999989247806736259e+00
5.421513890895871049e-06 1.999989157001611062e+00 -1.999989157001611062e+00
5.467300138500393626e-06 1.999989065429614410e+00 -1.999989065429614410e+00
5.513473064164199389e-06 1.999988973084269928e+00 -1.999988973084269928e+00
5.560035933494961089e-06 1.999988879959047061e+00 -1.999988879959047061e+00
5.606992039679350369e-06 1.999988786047358857e+00 -1.999988786047358857e+00
5.654344703715948955e-06 1.999988691342564184e+00 -1.999988691342564184e+00
5.702097274650132585e-06 1.999988595837964622e+00 -1.999988595837964622e+00
5.750253129810925989e-06 1.999988499526805796e+00 -1.999988499526805796e+00
5.798815675049872104e-06 1.999988402402276044e+00 -1.999988402402276044e+00
5.847788344981914696e-06 1.999988304457506638e+00 -1.999988304457506638e+00
5.897174603228307077e-06 1.999988205685570231e+00 -1.999988205685570231e+00
5.946977942661585047e-06 1.999988106079481076e+00 -1.999988106079481076e+00
5.997201885652598126e-06 1.999988005632195032e+00 -1.999988005632195032e+00
6.047849984319635489e-06 1.999987904336607780e+00 -1.999987904336607780e+00
6.098925820779644936e-06 1.999987802185555275e+00 -1.999987802185555275e+00
6.150433007401589755e-06 1.999987699171812849e+00 -1.999987699171812849e+00
6.202375187061926573e-06 1.999987595288095221e+00 -1.999987595288095221e+00
6.254756033402254135e-06 1.999987490527055156e+00 -1.999987490527055156e+00
6.307579251089135588e-06 1.999987384881283248e+00 -1.999987384881283248e+00
6.360848576076107784e-06 1.999987278343308139e+00 -1.999987278343308139e+00
6.414567775867917452e-06 1.999987170905594747e+00 -1.999987170905594747e+00
6.468740649786968113e-06 1.999987062560544926e+00 -1.999987062560544926e+00
6.523371029242041280e-06 1.999986953300495696e+00 -1.999986953300495696e+00
6.578462777999268235e-06 1.999986843117720126e+00 -1.999986843117720126e+00
6.634019792455398941e-06 1.999986732004425116e+00 -1.999986732004425116e+00
6.690046001913377445e-06 1.999986619952752731e+00 -1.999986619952752731e+00
6.746545368860243217e-06 1.999986506954777976e+00 -1.999986506954777976e+00
6.803521889247382167e-06 1.999986393002509244e+00 -1.999986393002509244e+00
6.860979592773140883e-06 1.999986278087887426e+00 -1.999986278087887426e+00
6.918922543167828652e-06 1.999986162202785023e+00 -1.999986162202785023e+00
6.977354838481130987e-06 1.999986045339006369e+00 -1.999986045339006369e+00
7.036280611371944818e-06 1.999985927488286297e+00 -1.999985927488286297e+00
7.095704029400658226e-06 1.999985808642290142e+00 -1.999985808642290142e+00
7.155629295323912820e-06 1.999985688792612182e+00 -1.999985688792612182e+00
7.216060647391839462e-06 1.999985567930776531e+00 -1.999985567930776531e+00
7.277002359647812215e-06 1.999985446048235360e+00 -1.999985446048235360e+00
7.338458742230737457e-06 1.999985323136368454e+00 -1.999985323136368454e+00
7.400434141679881564e-06 1.999985199186482987e+00 -1.999985199186482987e+00
7.462932941242291345e-06 1.999985074189812639e+00 -1.999985074189812639e+00
7.525959561182797945e-06 1.999984948137517593e+00 -1.999984948137517593e+00
7.589518459096643994e-06 1.999984821020682535e+00 -1.999984821020682535e+00
7.653614130224746734e-06 1.999984692830317101e+00 -1.999984692830317101e+00
7.718251107771628442e-06 1.999984563557355655e+00 -1.999984563557355655e+00
7.783433963226034499e-06 1.999984433192655287e+00 -1.999984433192655287e+00
7.849167306684245863e-06 1.999984301726995817e+00 -1.999984301726995817e+00
7.915455787176138474e-06 1.999984169151080016e+00 -1.999984169151080016e+00
7.982304092993984504e-06 1.999984035455530940e+00 -1.999984035455530940e+00
8.049716952024035262e-06 1.999983900630893707e+00 -1.999983900630893707e+00
8.117699132080904390e-06 1.999983764667632613e+00 -1.999983764667632613e+00
8.186255441244775068e-06 1.999983627556132015e+00 -1.999983627556132015e+00
8.255390728201454943e-06 1.999983489286694782e+00 -1.999983489286694782e+00
8.325109882585297419e-06 1.999983349849542069e+00 -1.999983349849542069e+00
8.395417835325031655e-06 1.999983209234812209e+00 -1.999983209234812209e+00
8.466319558992496194e-06 1.999983067432560269e+00 -1.999983067432560269e+00
8.537820068154338904e-06 1.999982924432757825e+00 -1.999982924432757825e+00
8.609924419726659503e-06 1.999982780225291190e+00 -1.999982780225291190e+00
8.682637713332681085e-06 1.999982634799961412e+00 -1.999982634799961412e+00
8.755965091663409970e-06 1.999982488146483384e+00 -1.999982488146483384e+00
8.829911740841360122e-06 1.999982340254485402e+00 -1.999982340254485402e+00
8.904482890787348908e-06 1.999982191113508057e+00 -1.999982191113508057e+00
8.979683815590376060e-06 1.999982040713003340e+00 -1.999982040713003340e+00
9.055519833880650206e-06 1.999981889042334426e+00 -1.999981889042334426e+00
9.131996309205740953e-06 1.999981736090774787e+00 -1.999981736090774787e+00
9.209118650409922599e-06 1.999981581847506851e+00 -1.999981581847506851e+00
9.286892312016723007e-06 1.999981426301622012e+00 -1.999981426301622012e+00
9.365322794614691206e-06 1.999981269442119736e+00 -1.999981269442119736e+00
9.444415645246427771e-06 1.999981111257906230e+00 -1.999981111257906230e+00
9.524176457800913540e-06 1.999980951737793999e+00 -1.999980951737793999e+00
9.604610873409131597e-06 1.999980790870501401e+00 -1.999980790870501401e+00
9.685724580843041816e-06 1.999980628644651315e+00 -1.999980628644651315e+00
9.767523316917923207e-06 1.999980465048770473e+00 -1.999980465048770473e+00
9.850012866898114549e-06 1.999980300071288575e+00 -1.999980300071288575e+00
9.933199064906180438e-06 1.999980133700538287e+00 -1.999980133700538287e+00
1.001708779433552814e-05 1.999979965924753023e+00 -1.999979965924753023e+00
1.010168498826652268e-05 1.999979796732067161e+00 -1.999979796732067161e+00
1.018699662988609852e-05 1.999979626110514719e+00 -1.999979626110514719e+00
1.027302875291093550e-05 1.999979454048028904e+00 -1.999979454048028904e+00
1.035978744201418217e-05 1.999979280532440784e+00 -1.999979280532440784e+00
1.044727883325581125e-05 1.999979105551478842e+00 -1.999979105551478842e+00
1.053550911451658675e-05 1.999978929092767421e+00 -1.999978929092767421e+00
1.062448452593571239e-05 1.999978751143827393e+00 -1.999978751143827393e+00
1.071421136035216789e-05 1.999978571692073270e+00 -1.999978571692073270e+00
1.080469596374976386e-05 1.999978390724813426e+00 -1.999978390724813426e+00
1.089594473570598619e-05 1.999978208229249876e+00 -1.999978208229249876e+00
1.098796412984458617e-05 1.999978024192475168e+00 -1.999978024192475168e+00
1.108076065429203119e-05 1.999977838601474156e+00 -1.999977838601474156e+00
1.117434087213779440e-05 1.999977651443121118e+00 -1.999977651443121118e+00
1.126871140189853547e-05 1.999977462704179532e+00 -1.999977462704179532e+00
1.136387891798618291e-05 1.999977272371301185e+00 -1.999977272371301185e+00
1.145985015118000919e-05 1.999977080431025289e+00 -1.999977080431025289e+00
1.155663188910265486e-05 1.999976886869776926e+00 -1.999976886869776926e+00
1.165423097670018780e-05 1.999976691673867268e+00 -1.999976691673867268e+00
